Feature,category
7742,plant
77426,animal
77443,animal
77591,animal
77669,animal
77699,animal
77717,animal
77751,animal
778,animal
77806,animal
7785,plant
77909,animal
77910,animal
77926,animal
77965,animal
78040,animal
78081,animal
78088,animal
78090,plant
78102,animal
783,animal
7834,plant
78391,plant
78395,animal
7840,plant
78428,animal
78493,animal
7853,animal
78610,animal
7864,plant
78647,animal
78748,animal
78763,plant
78769,plant
7884,animal
78856,animal
78908,animal
7894,plant
78945,plant
78992,animal
79019,animal
79029,animal
79125,animal
7915,plant
79171,animal
79262,animal
79278,animal
793,plant
79311,plant
7934,animal
79413,plant
7947,animal
795,animal
7954,plant
79566,animal
79582,plant
7966,animal
79711,animal
79723,plant
7977,animal
79793,animal
79850,plant
7987,plant
7991,animal
79989,plant
8000,animal
80016,animal
80020,animal
80075,animal
80079,animal
8008,animal
80136,animal
8019,plant
802,animal
80223,animal
8042,animal
80437,animal
805,animal
8058,animal
8065,animal
8067,animal
80693,animal
80751,animal
80754,animal
80769,animal
8101,animal
8102,animal
81058,plant
81063,animal
8114,animal
81244,animal
81282,animal
8133,plant
81481,animal
81485,animal
81494,animal
81541,animal
81545,animal
81559,animal
81617,plant
81696,animal
8179,animal
818,animal
81873,animal
81922,plant
82015,animal
8202,animal
82036,plant
8204,plant
821,animal
8210,plant
82346,animal
82428,animal
82499,animal
82531,plant
82544,animal
82593,animal
82688,animal
82712,animal
82837,animal
82852,plant
82938,animal
83007,animal
83028,animal
8303,plant
83033,animal
83067,animal
83075,animal
83079,animal
83118,animal
83134,animal
8318,plant
83202,animal
83213,animal
83290,animal
83301,animal
83357,animal
83447,animal
83460,animal
83500,animal
8362,animal
83669,plant
83737,animal
83751,animal
83757,animal
83821,animal
83851,animal
83868,animal
83896,animal
839,plant
83903,animal
83909,animal
8393,animal
84015,animal
84037,plant
8404,plant
84121,animal
84164,plant
84185,plant
84218,plant
84220,animal
84268,plant
84323,animal
84557,plant
84582,animal
84590,animal
846,animal
8460,animal
84634,animal
8472,animal
84731,animal
84744,plant
84761,plant
848,animal
84895,animal
84916,animal
84933,animal
8502,animal
85099,animal
85143,animal
85155,animal
85169,animal
8521,plant
85236,animal
85293,plant
85580,plant
85655,animal
85705,animal
85749,animal
85802,animal
85807,animal
85860,animal
85891,animal
85910,animal
8598,animal
85995,animal
86013,animal
86016,animal
86033,animal
86045,animal
86107,animal
86121,animal
86197,animal
86240,animal
86362,plant
86402,animal
86418,animal
86423,animal
86443,animal
86470,animal
86516,animal
86527,animal
86619,animal
86665,animal
86709,animal
86711,animal
86713,animal
8675,animal
86779,animal
868,plant
86902,animal
86911,animal
8696,plant
86989,animal
87013,animal
873,animal
87334,animal
8741,animal
87440,plant
87464,animal
87492,animal
87493,animal
87512,animal
87526,plant
87564,animal
87706,animal
8775,animal
87758,animal
87788,plant
87826,plant
87868,plant
87898,animal
87919,plant
8802,animal
88078,plant
8818,animal
8820,animal
88210,animal
88336,animal
88399,plant
88416,plant
8844,animal
88468,animal
885,plant
88522,animal
88531,animal
88578,animal
8860,plant
88658,animal
88671,animal
88717,animal
88719,animal
8879,plant
88879,animal
88913,animal
88919,animal
88984,plant
890,animal
89049,animal
89089,plant
8912,plant
89203,animal
89211,animal
89215,animal
8923,animal
89237,animal
89261,animal
89265,animal
89272,plant
8931,plant
89319,animal
89338,plant
8935,animal
89401,animal
89411,plant
89495,plant
89496,animal
89501,animal
89538,animal
89621,animal
89623,animal
89681,animal
89758,plant
8976,animal
89775,animal
89807,plant
89836,animal
89878,animal
899,plant
89903,plant
89926,plant
89937,animal
8995,animal
89954,animal
89996,plant
90063,animal
90096,animal
901,plant
90156,animal
90182,animal
90185,animal
902,plant
9023,plant
90233,animal
9025,animal
90319,plant
90345,animal
90429,plant
90476,animal
90569,animal
9059,plant
90629,animal
907,animal
9072,animal
90736,animal
90744,animal
90776,animal
91028,animal
91111,plant
91114,animal
91256,animal
91270,animal
91290,animal
9134,plant
91340,animal
91439,animal
9154,plant
91541,animal
91564,animal
916,animal
91625,animal
91640,animal
91650,animal
91695,animal
91783,animal
91893,animal
9190,plant
91931,animal
920,animal
92003,animal
92099,animal
92149,animal
92162,animal
92212,animal
9232,plant
92427,plant
92531,animal
92671,animal
92699,animal
92771,animal
92778,animal
92877,animal
92913,animal
92955,animal
93060,animal
93087,animal
93092,plant
93136,animal
93141,animal
93175,animal
93234,animal
93237,animal
93287,plant
93305,animal
93448,animal
93460,plant
93526,animal
93586,animal
93644,animal
93650,plant
93670,animal
93688,plant
93708,animal
93778,animal
938,plant
9384,animal
93894,animal
93916,animal
93924,animal
93926,animal
93977,animal
94007,plant
94037,animal
94046,animal
94068,plant
94087,plant
94169,animal
94174,animal
942,plant
94202,animal
94234,animal
9424,animal
94293,animal
943,animal
94411,plant
94442,animal
94444,animal
94467,plant
94568,animal
94570,animal
94589,animal
94601,animal
94609,animal
9465,plant
94698,animal
94775,plant
94789,plant
94819,animal
94847,plant
94956,plant
94977,animal
94980,plant
95,animal
95003,animal
95010,plant
95011,animal
95038,animal
95050,animal
95140,animal
95192,animal
952,animal
9521,animal
95343,animal
95368,animal
95381,animal
95402,plant
95405,plant
95420,animal
95423,animal
95439,plant
95461,animal
95483,animal
95497,animal
955,animal
95559,animal
95600,plant
95683,animal
95772,animal
95776,animal
95784,animal
9580,animal
95991,plant
96100,animal
96158,animal
96159,animal
96227,animal
96276,animal
96301,animal
96318,animal
96324,animal
96325,animal
96344,animal
96345,animal
96451,animal
96459,animal
96464,animal
965,animal
9662,animal
96632,animal
96635,plant
96700,plant
96771,plant
96837,animal
96852,animal
96919,animal
96921,animal
97018,plant
9704,animal
97079,animal
97221,animal
97312,animal
97342,animal
97436,animal
97614,plant
97696,animal
97702,animal
97713,plant
97938,animal
97939,animal
980,animal
98019,animal
98027,animal
98073,plant
9820,plant
98216,animal
98269,animal
9837,animal
9840,plant
9844,animal
98463,plant
98471,animal
98472,animal
98550,animal
98589,animal
9861,plant
98755,animal
98768,plant
98831,animal
9888,plant
98944,animal
98954,animal
99030,animal
99066,animal
99113,animal
992,animal
99347,animal
99447,animal
99508,animal
99630,animal
9974,animal
99804,animal
999,plant
99923,plant
