"feature","category"
"134322","cow"
"134333","cow, legume, pepo"
"134338","cow"
"13438","legume"
"134386","cow, shellfish, yogurt"
"134403","cheese"
"134410","cow"
"134419","cow, fish_freshwater"
"134443","cheese"
"134461","vegetable"
"134469","herb/spice"
"134537","cheese"
"13455","cheese"
"134570","cow"
"134659","pome, vegetable"
"134670","cheese"
"134671","pome, herb/spice"
"134687","poultry"
"134758","cheese"
"13478","cheese"
"134933","yogurt, cheese"
"134948","berry, pepo"
"134982","cheese"
"135040","berry"
"135064","herb/spice"
"135089","cheese"
"135118","cheese"
"13522","cow"
"135347","cheese"
"135362","pome, pseudocarp"
"135372","pseudocarp, drupe"
"135419","herb/spice"
"135600","poultry, cheese"
"135611","fish_freshwater, shellfish, poultry"
"135703","berry"
"135747","berry, drupe"
"135781","cheese"
"135807","herb/spice, shellfish, poultry"
"135896","milk, cheese"
"13596","cow"
"13597","cow, fish_freshwater, poultry, pig"
"135979","milk"
"136008","cow"
"136044","yogurt"
"1361","flower, drupe_aggregate, pseudocarp"
"136109","milk"
"136124","cheese"
"136179","herb/spice"
"13619","cow, fish_freshwater, poultry, pig"
"136199","cow, fish_freshwater"
"136205","cow"
"136321","seed"
"13633","mushroom, fish_freshwater, milk, egg_poultry"
"136358","drupe"
"136370","fish_freshwater, milk"
"136406","cow, legume, poultry"
"136426","shellfish"
"136435","herb/spice"
"136440","shellfish"
"13648","legume"
"136519","cow"
"136551","cheese"
"136558","cow"
"136612","herb/spice"
"13662","cow"
"13664","cow"
"136770","cheese"
"136773","poultry, cheese"
"136777","cow, legume, poultry"
"136785","herb/spice"
"136788","cheese"
"13679","drupe, legume"
"136963","cheese"
"137029","milk, yogurt, cream"
"137042","milk, yogurt, cream"
"1371","fish_freshwater, legume"
"137123","milk, cream"
"137149","milk, cream"
"137158","cheese"
"137160","cheese"
"137161","cheese"
"137164","cheese"
"137165","cheese"
"137214","herb/spice"
"137282","cow, fish_freshwater"
"137312","cow"
"137347","milk, cream"
"13743","cow, poultry, pig"
"13745","cow, fish_freshwater, poultry"
"137462","poultry"
"13750","drupe_aggregate, pseudocarp, legume"
"137516","milk"
"137527","cheese"
"137575","cow, seed, poultry"
"137590","cow, fish_freshwater, poultry"
"137616","cow, fish_freshwater"
"137649","milk, yogurt, cheese"
"137680","cheese"
"137681","cheese"
"137712","egg_poultry, poultry"
"137718","berry"
"137724","cow"
"1378","berry"
"137836","cheese"
"137858","vegetable"
"13788","mushroom, fish_freshwater, poultry"
"1379","berry, drupe_aggregate, multifruit"
"137925","poultry"
"137963","yogurt, cheese"
"137965","cheese"
"137968","cheese"
"137969","cheese"
"137981","herb/spice"
"13808","berry, multifruit"
"138081","cow"
"138098","pome, cow, poultry, cream"
"138103","yogurt, cheese"
"138112","herb/spice"
"138163","cow"
"138229","cheese"
"138247","cow"
"13827","cheese"
"138279","cow"
"138373","cow"
"138385","cow"
"138410","cow"
"138447","cow, grain/grass, shellfish"
"138470","milk, shellfish, poultry, pig"
"138476","cow"
"13848","cow, grain/grass"
"138483","cow"
"138491","yogurt"
"138555","cheese"
"138580","herb/spice"
"138593","cow"
"138626","cow, fish_freshwater, poultry"
"138713","yogurt, cheese"
"13881","drupe_aggregate, pseudocarp"
"13884","berry"
"13889","drupe, legume"
"138965","cheese"
"138966","milk"
"139","legume"
"139060","cheese"
"139180","cheese"
"139259","poultry, cheese"
"13939","cow"
"13948","cow"
"139524","herb/spice, drupe"
"139601","poultry"
"139605","cow, poultry"
"139608","milk"
"139685","cow"
"139716","cow"
"139749","cow"
"139768","cow"
"139776","cheese"
"139784","cow"
"139785","cow"
"13983","berry"
"139833","cow"
"139850","cow, shellfish"
"139858","cow"
"139890","cow"
"139899","cheese"
"139900","cream, cheese"
"139931","cow"
"139959","cow"
"139962","cow"
"139990","berry, drupe"
"140002","cow"
"140057","cow"
"140061","cow"
"140099","cheese"
"140104","cow"
"140129","cow"
"14014","cow"
"140179","berry"
"140207","cow"
"140304","berry, drupe"
"140314","cow, fish_freshwater, poultry"
"140466","yogurt, cheese"
"140502","cheese"
"140545","cheese"
"140561","mushroom, cream"
"140596","yogurt, cheese"
"140698","milk, yogurt, cheese"
"140699","yogurt, cheese"
"14074","berry"
"140791","milk, yogurt, cheese"
"140817","milk, yogurt, cheese"
"14082","cow"
"1409","legume"
"140907","berry"
"140925","milk, cheese"
"140977","yogurt, cheese"
"141022","berry, legume"
"141039","cheese"
"14106","legume"
"141173","cheese"
"141177","yogurt, cream, cheese"
"14118","pome, mushroom"
"141252","cheese"
"141338","cow, milk, pig"
"141343","cow, poultry"
"141344","cow"
"141362","grain/grass"
"14153","egg_poultry, poultry"
"141540","cheese"
"141586","yogurt, cheese"
"141603","cheese"
"141626","cheese"
"141697","cow"
"14171","sugarcane"
"141791","fish_freshwater"
"141840","cow, poultry, pig"
"141877","cow, poultry, pig"
"141897","cheese"
"141916","cow, cream"
"141995","cow, poultry, pig"
"14203","cheese"
"142045","cow, poultry, pig"
"142106","cheese"
"142148","cow, poultry, pig"
"142158","cow, poultry, pig"
"142159","cheese"
"142160","cheese"
"142211","cow, poultry, pig"
"142219","cheese"
"14224","cheese"
"142252","cow"
"142253","milk, cream"
"142328","cow, poultry, pig"
"142392","poultry"
"142431","cow, poultry, pig"
"142486","flower, legume"
"1425","milk, shellfish, yogurt, cheese"
"142545","poultry, pig, cheese"
"14255","cow"
"1426","fish_freshwater, poultry"
"142626","shellfish, poultry, pig"
"142710","seed, shellfish, poultry"
"142721","cow"
"142732","yogurt, cheese"
"142763","cheese"
"142779","cheese"
"142783","cow, poultry, pig"
"142788","cheese"
"142798","shellfish, poultry"
"142810","cheese"
"142836","cheese"
"142841","cow, poultry, pig"
"142850","cow, poultry, pig"
"142868","cow, poultry, pig"
"142894","cow, poultry, pig"
"142917","milk, yogurt"
"142927","cow, poultry, pig"
"142938","cow, pig"
"14294","berry"
"142965","shellfish, poultry, yogurt, cheese"
"143037","cow, poultry, pig"
"143038","cow, pig"
"143044","cow, poultry, pig"
"143045","cow, pig"
"143091","cow"
"143134","shellfish, poultry"
"143135","cow, pig"
"143163","cow, pig"
"143175","cow, poultry, pig"
"143201","herb/spice, drupe_aggregate, pseudocarp"
"143211","cow, poultry, pig"
"143219","cow"
"143222","shellfish, poultry"
"143224","milk, shellfish, poultry"
"143225","shellfish, poultry"
"143240","cheese"
"143255","cow, pig"
"143268","cow"
"143275","cow, poultry, pig"
"143278","cow"
"143291","cow, poultry, pig"
"143310","shellfish, poultry"
"143316","herb/spice"
"143322","milk, shellfish, poultry"
"143389","cow, pig"
"143406","cow"
"143409","milk, shellfish, poultry"
"143430","cow"
"143435","cow, pig"
"143442","cow"
"143454","cow, poultry"
"143456","cow, pig"
"143474","berry, drupe_aggregate, pseudocarp"
"143546","cheese"
"143634","cow"
"143652","cow, pig"
"143775","milk, cheese"
"143856","cow"
"143994","cow"
"14401","cheese"
"144039","cheese"
"144097","milk, yogurt, cream"
"144139","cheese"
"144157","legume"
"14419","cheese"
"14420","cheese"
"14421","cheese"
"144284","legume"
"144295","cheese"
"144298","cheese"
"144299","milk, yogurt, cream"
"14437","cow"
"144395","cheese"
"144427","milk, yogurt, cream"
"14449","berry"
"144497","cow"
"14450","cheese"
"14453","berry"
"144579","cow"
"144581","cheese"
"144632","cheese"
"144635","cheese"
"144637","cheese"
"144638","cheese"
"144639","cheese"
"144747","cow, milk"
"14478","cow"
"144812","butter"
"144918","cow, egg_poultry, poultry"
"144989","cheese"
"145062","cow"
"145116","cow, milk"
"145128","pome, cow"
"145135","milk, yogurt, cheese"
"145148","cow, fish_freshwater, drupe"
"145239","cow, pig"
"145282","berry, pseudocarp, multifruit"
"145292","cow, fish_freshwater"
"145319","pseudocarp, drupe, multifruit"
"145329","fish_freshwater, poultry"
"145350","flower, cow"
"145368","drupe_aggregate, drupe"
"145386","berry, pseudocarp, multifruit"
"145400","cow, fish_freshwater, egg_poultry, cream"
"145426","flower, multifruit"
"145484","cow"
"145490","herb/spice"
"145542","cow, fish_freshwater, poultry"
"145596","milk, cheese"
"145609","cow"
"145633","grain/grass"
"145672","cheese"
"14570","cow, milk, yogurt"
"145700","fish_freshwater, poultry"
"145703","milk, yogurt, cheese"
"14577","vegetable, cow, poultry"
"14578","cow, poultry"
"145786","shellfish"
"14582","milk, yogurt"
"145825","cheese"
"145828","cheese"
"145830","cheese"
"145854","cow, poultry"
"145878","pig"
"146127","yogurt"
"14626","multifruit"
"146388","cow, fish_freshwater, poultry"
"146426","drupe, multifruit"
"14646","drupe_aggregate, pseudocarp"
"146574","pseudocarp, multifruit"
"146741","cow, poultry"
"146836","cheese"
"146842","cheese"
"146851","yogurt, cheese"
"146923","grain/grass"
"146955","cow"
"147005","cheese"
"147038","cheese"
"147045","cow, poultry"
"147046","cow"
"1471","fish_freshwater, poultry"
"147148","cow, poultry"
"147168","cow, poultry"
"147183","cow"
"147188","cow"
"14719","vegetable"
"147191","cow, poultry"
"147250","shellfish"
"14733","cow"
"147346","cow, poultry"
"147363","cow, poultry"
"147366","cheese"
"147367","cheese"
"1474","milk, yogurt"
"147489","yogurt"
"147540","egg_poultry"
"147735","cow, grain/grass"
"147743","cow, fish_freshwater, pig"
"14775","pseudocarp"
"14776","herb/spice, seed"
"147763","cow"
"14786","cow"
"147862","pepo"
"1479","berry, drupe_aggregate"
"147956","poultry"
"147985","cheese"
"14806","cow, fish_freshwater, shellfish"
"148088","cheese"
"148089","cheese"
"148178","cow, fish_freshwater, poultry, pig"
"148211","milk, yogurt, cheese"
"14824","berry, drupe_aggregate"
"148253","cow"
"148258","cow"
"148279","cow"
"148281","cow"
"148303","cow, milk, pig, yogurt"
"148316","cow, pig"
"148340","legume, milk, shellfish, poultry"
"148404","cow"
"14848","cow, drupe, pig, cheese"
"14854","cow"
"14855","vegetable"
"148556","cow"
"148652","cow, pig"
"148653","cow"
"148715","yogurt, cheese"
"148752","cow"
"148754","cow, pig"
"148769","cow, poultry"
"148787","vegetable, pig"
"148841","cow, shellfish, poultry, pig"
"148927","fish_freshwater, poultry"
"148966","cow, poultry, yogurt"
"148978","egg_poultry"
"148979","cow, milk"
"148982","cow, poultry, yogurt"
"149026","cheese"
"149029","cheese"
"149108","milk"
"149118","cow, fish_freshwater, pig"
"149140","cheese"
"149225","cow, poultry, pig, yogurt"
"149243","cheese"
"149282","grain/grass"
"149321","cow, poultry, pig"
"149332","cow"
"149427","milk, pig, cream"
"14950","cow, milk"
"149558","herb/spice"
"149567","milk, poultry, pig"
"149596","cow, pig"
"149680","milk"
"149707","cow, poultry, pig"
"149714","multifruit"
"149743","cow, fish_freshwater"
"149744","cow, milk"
"149771","cheese"
"1498","mushroom, shellfish, cheese"
"149805","drupe"
"149810","cheese"
"149811","cheese"
"149812","cheese"
"149813","cheese"
"149851","cheese"
"149853","cheese"
"149859","cheese"
"149863","cheese"
"149864","cheese"
"149883","butter"
"149899","cow, fish_freshwater, egg_poultry"
"14991","cow"
"149916","cow, grain/grass"
"149932","flower, cow"
"150015","cheese"
"150042","cow, poultry"
"150055","egg_poultry"
"150062","shellfish"
"150078","drupe"
"15009","berry, legume, shellfish"
"150107","cow, pig, cream"
"150122","cheese"
"150355","milk"
"150409","poultry"
"150467","berry, shellfish, poultry, pig, cheese"
"150476","herb/spice"
"150508","cheese"
"150569","seed"
"150594","cow, poultry, pig"
"150616","cow, fish_freshwater, poultry"
"150736","milk"
"150777","pome, cow"
"150791","cheese"
"150793","cheese"
"15080","cheese"
"15085","cheese"
"150856","drupe_aggregate, milk"
"15088","cheese"
"150887","cow, shellfish"
"150899","yogurt, cheese"
"150903","cheese"
"150942","cow"
"150952","cheese"
"150953","cheese"
"151076","fish_freshwater"
"151093","vegetable"
"151098","pseudocarp, fish_freshwater"
"15112","cheese"
"151150","legume"
"151162","vegetable"
"151166","legume"
"151181","milk, poultry"
"151197","herb/spice"
"15121","drupe_aggregate, pseudocarp"
"151410","cow, fish_freshwater, poultry, pig"
"151499","herb/spice, flower, drupe"
"151516","cow, legume"
"151532","berry, poultry, cheese"
"1516","herb/spice, multifruit"
"151634","cow, pig"
"151819","berry, drupe_aggregate"
"151899","cow"
"15190","sugarcane"
"151901","cow, poultry"
"151908","cow, egg_poultry, pig"
"152079","cow, fish_freshwater"
"1522","pome, mushroom, drupe"
"152269","cheese"
"15230","berry, seed, yogurt"
"152301","cow, legume, poultry"
"152373","fish_freshwater"
"152412","milk, cream, cheese"
"152516","cow, legume"
"152541","cow, fish_freshwater"
"152561","cheese"
"1526","fish_freshwater, shellfish, poultry"
"152606","flower, pig"
"152714","cheese"
"152752","milk, cheese"
"152781","cow"
"152923","cow, poultry"
"152938","cow, fish_freshwater, shellfish"
"152942","milk, poultry"
"152990","cow, drupe"
"153035","cow, cream"
"153071","vegetable"
"153092","multifruit"
"153154","cow, legume, poultry"
"153176","shellfish"
"153189","cow"
"153190","yogurt, cheese"
"153289","cow"
"153331","shellfish"
"15347","cow"
"15354","cheese"
"153568","egg_poultry"
"153578","cheese"
"153594","milk, cheese"
"153601","cow"
"153608","cheese"
"153659","milk"
"153662","cow, poultry"
"153739","cow, milk, poultry, yogurt"
"153787","fish_freshwater, poultry, yogurt"
"153791","pome"
"153874","milk, yogurt, cream, cheese"
"153876","cheese"
"153924","cow"
"153940","milk, cream, cheese"
"153951","cow, poultry"
"153978","cow, drupe_aggregate, poultry, yogurt"
"154","cow"
"154036","mushroom, cheese"
"154066","cheese"
"154079","cheese"
"15422","cow, milk, yogurt"
"154238","cow, fish_freshwater, milk"
"154278","milk, cheese"
"154379","cow"
"15438","cow"
"154429","shellfish"
"154450","cheese"
"154519","milk, cheese"
"154523","milk, cheese"
"154532","milk, cheese"
"154537","milk, cheese"
"15454","legume"
"15455","cheese"
"15457","cheese"
"154588","milk, cheese"
"15462","legume"
"15467","vegetable"
"154683","milk, cheese"
"154691","milk, cheese"
"154710","milk, cheese"
"154745","fish_freshwater"
"154749","flower"
"154755","grain/grass, fish_freshwater, legume"
"154757","cow, grain/grass"
"154771","vegetable"
"154798","milk, cheese"
"154847","milk, cheese"
"154878","cow, fish_freshwater"
"15488","yogurt"
"154932","legume"
"154954","cheese"
"15496","flower"
"154972","cow, poultry"
"154982","vegetable, poultry"
"155","legume"
"15500","flower"
"155020","milk, cheese"
"15508","cow, poultry"
"15512","drupe"
"155124","cheese"
"155138","cow, poultry, pig"
"155169","milk, cheese"
"155180","milk, cream"
"155195","cheese"
"155210","cheese"
"155257","cheese"
"155258","cheese"
"155261","cheese"
"155297","fish_freshwater"
"155494","cow, fish_freshwater, egg_poultry"
"155565","seed"
"155588","cheese"
"155600","seed"
"155644","milk, poultry, cheese"
"155687","flower, milk, cheese"
"155688","cream, cheese"
"155789","cow, egg_poultry"
"155845","cheese"
"155849","cheese"
"155854","cheese"
"155875","cheese"
"155884","vegetable"
"155896","shellfish"
"155926","herb/spice"
"155961","cow"
"155987","cheese"
"155998","poultry"
"156001","milk"
"15602","cow"
"156045","legume"
"156102","cow, poultry, yogurt"
"156147","cheese"
"156172","seed, legume"
"156191","milk"
"15636","cow"
"156584","cheese"
"156796","cheese"
"156812","milk"
"156822","legume"
"156864","milk, cream, cheese"
"15688","legume"
"156881","milk, poultry, cream"
"156934","milk, cream, cheese"
"156945","milk, cream, cheese"
"156955","milk, yogurt, cream, cheese"
"156967","milk, cream, cheese"
"15698","cheese"
"156988","milk, cream, cheese"
"157006","cheese"
"157047","vegetable"
"157074","herb/spice"
"157104","legume, milk"
"157127","milk, cream, cheese"
"157200","cow"
"157219","milk, cream"
"157224","milk, yogurt, cream, cheese"
"157391","cheese"
"157419","milk, cream"
"157447","milk, cream"
"157469","cow"
"157485","pome, poultry"
"15756","berry"
"157708","cheese"
"157720","shellfish"
"157724","herb/spice, pseudocarp"
"157894","flower, cow, poultry, cream"
"157937","cream, cheese"
"15797","cow, fish_freshwater"
"157970","milk"
"158021","shellfish"
"158069","milk, poultry"
"158118","drupe"
"158272","cow, milk, yogurt"
"158274","cow, grain/grass, yogurt"
"15831","cheese"
"158328","cheese"
"158330","cheese"
"1584","yogurt"
"158418","cheese"
"158419","cheese"
"158423","cheese"
"158424","cheese"
"158452","cow, legume, yogurt"
"158493","milk, yogurt, cream, cheese"
"158551","cow"
"158558","milk, poultry, pig, cheese"
"15862","herb/spice"
"158667","milk"
"158669","cow, fish_freshwater, shellfish"
"158673","milk"
"158687","cow, fish_freshwater"
"158743","cow, drupe"
"158758","cheese"
"158759","cow, fish_freshwater, poultry, cream"
"158918","cow"
"158960","milk"
"158972","cheese"
"158976","milk, cream, cheese"
"159","cow, pig"
"159015","milk, cream, cheese"
"159037","milk, cream, cheese"
"159045","cheese"
"159065","cheese"
"159084","milk"
"15909","cow, cheese"
"159090","herb/spice, butter"
"159096","milk, cream, cheese"
"159120","milk, cream, cheese"
"159128","milk, cream, cheese"
"159137","milk, cream, cheese"
"159144","milk, cream, cheese"
"159158","milk, cream, cheese"
"159159","milk, cream, cheese"
"159184","milk, cream, cheese"
"159185","milk, cream"
"159193","milk, cream, cheese"
"159203","milk, cream, cheese"
"159224","milk, cream, cheese"
"159236","cow, fish_freshwater, drupe"
"159251","milk, cream, cheese"
"159261","milk, cream, cheese"
"159272","milk, cream, cheese"
"159313","fish_freshwater"
"159316","cow"
"159333","cheese"
"159350","milk, cream, cheese"
"159358","cheese"
"159375","milk, cream, cheese"
"159379","herb/spice"
"15940","multifruit"
"159407","cheese"
"159447","milk, cream, cheese"
"159481","milk, cream, cheese"
"159528","milk, cream, cheese"
"159535","seed"
"159631","cheese"
"159661","grain/grass, fish_freshwater, legume, poultry"
"159675","milk"
"159684","milk, cream"
"159686","milk, cream, cheese"
"159690","milk"
"1597","fish_freshwater, poultry"
"159725","grain/grass, cheese"
"159755","cheese"
"159782","milk, cream, cheese"
"159783","milk"
"159822","herb/spice"
"159860","cow, poultry"
"159865","milk, cream"
"159868","milk, poultry, yogurt, cream"
"159873","grain/grass, legume, poultry"
"159894","milk, poultry, cream"
"1599","cow, fish_freshwater, poultry, pig, yogurt"
"159932","cream, cheese"
"159962","legume, milk"
"159975","yogurt, cheese"
"16006","drupe"
"160122","milk, cheese"
"160160","milk"
"160164","milk, cream"
"160173","cream, cheese"
"1602","drupe_aggregate, pseudocarp"
"160320","milk, cheese"
"160325","cream, cheese"
"160360","milk, cheese"
"160369","milk, cheese"
"160379","cheese"
"160383","milk, cheese"
"160395","cream, cheese"
"160411","cow"
"160412","milk, cheese"
"160417","milk, cheese"
"160419","cream, cheese"
"160474","cream, cheese"
"160481","milk, cheese"
"160482","milk, cheese"
"1605","drupe_aggregate"
"160507","milk, cheese"
"160509","milk, cheese"
"160512","milk, cheese"
"160513","milk, cheese"
"160524","milk, cheese"
"160533","milk, cheese"
"160547","milk, cheese"
"160589","milk, cheese"
"160590","milk, cheese"
"160594","milk, cream, cheese"
"160659","vegetable"
"160683","poultry"
"160706","milk"
"160711","milk"
"160722","milk, cheese"
"160748","egg_poultry, poultry"
"16079","multifruit"
"160874","legume"
"160883","milk, cheese"
"160904","cheese"
"160960","milk, cheese"
"160963","pseudocarp, fish_freshwater, poultry"
"16105","cheese"
"161073","milk, cheese"
"161094","cow, shellfish, yogurt"
"16114","cow"
"161153","milk, cheese"
"161179","milk, cream, cheese"
"16121","cheese"
"161212","milk, cheese"
"161215","milk, cheese"
"16122","cheese"
"161245","milk, cheese"
"16125","cheese"
"161331","cow"
"161369","cheese"
"16154","cow"
"16155","berry"
"161566","cow"
"161582","cow, grain/grass, poultry"
"161685","milk, cream, cheese"
"161713","milk, cheese"
"161787","fish_freshwater, shellfish, poultry"
"161790","seed"
"161814","cheese"
"161844","mushroom, cow"
"161845","cow, legume, sugarcane, cream"
"161885","milk, cream"
"161930","milk, cream, cheese"
"161934","shellfish"
"16197","cow"
"16208","cow"
"16222","berry, drupe"
"162283","milk, cheese"
"1623","cheese"
"162347","vegetable"
"162422","cheese"
"162423","cheese"
"162424","cheese"
"162582","milk, cream, cheese"
"16264","cheese"
"162655","pome, cow, poultry"
"1627","fish_freshwater, milk, pig, yogurt"
"162739","milk, cheese"
"162765","milk, cream, cheese"
"162766","milk, cheese"
"162799","cow, milk, poultry, pig, yogurt"
"162815","milk, cream, cheese"
"162820","milk, cream, cheese"
"162834","milk, cheese"
"16284","berry, drupe_aggregate"
"162866","milk, cheese"
"162867","milk, cream, cheese"
"162919","cheese"
"162938","milk, cream, cheese"
"162951","milk, cheese"
"162952","milk, cream, cheese"
"162961","milk, cheese"
"162982","cheese"
"163","cow, poultry"
"163039","cheese"
"163128","cow, cheese"
"163174","milk, cream"
"163279","cow"
"163283","milk, cheese"
"163295","cheese"
"163296","cheese"
"1633","milk"
"163363","milk, yogurt, cream, cheese"
"163434","milk"
"163438","mushroom, cow, pseudocarp, poultry"
"163439","drupe, milk, pig, cream"
"163444","milk, cheese"
"163445","milk, cheese"
"163449","milk"
"163455","milk, cheese"
"163456","milk, cheese"
"163545","cow, egg_poultry"
"163571","fish_freshwater, milk"
"163624","milk, cheese"
"163658","legume"
"163790","cow, poultry"
"163792","flower, cow, fish_freshwater"
"1638","pome, berry, multifruit"
"163828","cheese"
"163840","milk"
"163857","cheese"
"163863","cheese"
"163870","cheese"
"163872","cheese"
"163930","cow"
"163933","milk"
"163935","milk"
"163982","milk"
"164016","yogurt, cheese"
"164031","milk, yogurt, cream, cheese"
"164035","grain/grass, shellfish, poultry"
"164046","milk, yogurt, cream, cheese"
"164053","berry, cow"
"164093","cheese"
"164095","cow, fish_freshwater, egg_poultry"
"164097","milk, yogurt, cream, cheese"
"164119","milk, cheese"
"164145","milk, cream, cheese"
"164154","cow, grain/grass"
"164158","milk"
"164275","grain/grass, fish_freshwater, pig"
"164287","yogurt, cream, cheese"
"164296","milk, cheese"
"164310","cheese"
"164313","milk"
"164333","sugarcane"
"164354","milk, yogurt, cream, cheese"
"16438","legume, cheese"
"164381","milk"
"164397","milk"
"164404","cheese"
"164580","milk, yogurt, cheese"
"164593","fish_freshwater"
"16465","pseudocarp, drupe, legume"
"1647","cheese"
"164747","cheese"
"164759","cheese"
"164760","cheese"
"164778","milk"
"164795","cheese"
"164964","milk, cream, cheese"
"164979","milk, cream, cheese"
"16500","cheese"
"165007","cheese"
"165036","milk, cream, cheese"
"165038","milk, cream, cheese"
"165053","milk, cream, cheese"
"16507","cheese"
"165105","milk, cheese"
"165115","fish_freshwater"
"165129","milk"
"165140","milk, cream, cheese"
"165155","milk, cream, cheese"
"165177","milk, cream, cheese"
"165182","milk, cream, cheese"
"165189","milk, cream, cheese"
"165190","milk, cream, cheese"
"165203","milk, cream, cheese"
"165215","milk, cream, cheese"
"16522","cheese"
"165242","milk, cream, cheese"
"165251","milk, cream, cheese"
"165259","milk, cream, cheese"
"165267","milk, cream, cheese"
"165285","cheese"
"165309","cheese"
"165311","milk, cream, cheese"
"165325","yogurt, cheese"
"165328","cheese"
"165331","yogurt, cheese"
"165349","milk, cream, cheese"
"165350","milk, cheese"
"165356","milk, cream, cheese"
"165368","milk, cream, cheese"
"165381","cow, egg_poultry, cream"
"165382","poultry"
"165400","milk, cream, cheese"
"165402","milk, cream, cheese"
"165407","milk, cream, cheese"
"165411","milk, cream, cheese"
"165471","yogurt, cheese"
"165511","milk, cream, cheese"
"165536","milk, cream, cheese"
"165582","cow, poultry, pig"
"165777","milk, cheese"
"165781","milk"
"1658","berry, multifruit"
"165869","milk"
"165875","fish_freshwater, legume, poultry"
"165892","cow"
"165893","pepo, egg_poultry, poultry"
"165956","cheese"
"166022","egg_poultry"
"166081","milk"
"166122","milk, cheese"
"166127","milk"
"166133","milk"
"16614","shellfish"
"166141","milk, cheese"
"166229","cow, milk"
"166245","milk"
"166252","milk, cheese"
"166255","milk, cheese"
"166257","milk"
"166258","milk"
"166259","milk"
"166260","milk"
"166264","milk"
"166265","milk"
"166266","milk, cheese"
"166273","milk, cheese"
"166275","cheese"
"166290","cheese"
"166298","cheese"
"16639","cow, poultry, pig"
"166429","milk, cheese"
"166597","milk, cream"
"16668","sugarcane"
"166715","cheese"
"16674","cheese"
"16675","cheese"
"166977","fish_freshwater"
"167009","cow, poultry, cream"
"16701","legume, pig"
"167042","milk, cream"
"167046","poultry, yogurt, cream"
"167050","poultry, yogurt, cream"
"16707","cheese"
"167123","cheese"
"167147","cheese"
"167151","cheese"
"167160","cheese"
"167195","milk, cream"
"167198","cheese"
"167265","cheese"
"167305","pepo"
"167332","cheese"
"167359","cheese"
"167364","milk, poultry, cream"
"167378","cheese"
"167406","cow, milk"
"167414","milk, cream"
"167415","cheese"
"167428","cheese"
"167457","cow"
"167472","cheese"
"167495","cheese"
"167516","cheese"
"16758","drupe_aggregate, seed"
"16760","berry, pseudocarp, yogurt"
"167602","milk, cream"
"167611","cow"
"167651","milk"
"167662","cheese"
"167688","milk"
"167696","cheese"
"167722","cheese"
"167734","milk, cream"
"167769","cow, shellfish"
"167851","milk, cream, cheese"
"167854","milk, cream"
"167889","milk, poultry"
"167897","milk"
"167901","milk, cream"
"167905","fish_freshwater"
"167916","milk, cream"
"167919","cheese"
"167935","cheese"
"167937","cheese"
"168032","milk, cream"
"168080","poultry"
"168091","cow, drupe, poultry"
"168093","milk, cream"
"168110","milk, cream"
"168117","milk, cream"
"16819","cheese"
"168201","milk"
"168203","milk, cream, cheese"
"168205","milk"
"168214","milk, cream"
"168222","poultry"
"168227","poultry"
"168230","cheese"
"168242","milk"
"168250","milk"
"168252","milk"
"168270","cheese"
"168272","cheese"
"168288","milk"
"168309","cheese"
"168314","cheese"
"168342","cheese"
"168345","poultry"
"168364","pome, pseudocarp"
"168384","poultry"
"1684","cow, poultry, pig"
"168406","yogurt, cheese"
"168509","yogurt, cheese"
"168518","milk, cream, cheese"
"168524","cheese"
"168552","milk"
"168590","cheese"
"168620","milk"
"168625","yogurt, cheese"
"168630","milk, cream, cheese"
"168662","cow, pig"
"168665","yogurt, cheese"
"168676","milk, cheese"
"1687","sugarcane, milk"
"168778","cheese"
"168793","cheese"
"168798","milk, cream"
"168877","poultry"
"168880","cheese"
"168882","milk, cream, cheese"
"168887","cheese"
"168905","poultry"
"168975","milk"
"169","cow"
"169015","milk, cheese"
"169030","yogurt, cream"
"169032","milk, cream, cheese"
"169055","milk, cream, cheese"
"169059","cow, egg_poultry"
"169061","milk, poultry, pig"
"169082","milk, cream, cheese"
"169196","grain/grass"
"169220","milk, cream, cheese"
"169229","poultry, cream"
"169242","fish_freshwater, legume, pig"
"169261","milk"
"169311","cheese"
"16934","cow"
"16941","sugarcane"
"169464","fish_freshwater"
"16951","herb/spice"
"169518","cow, shellfish"
"169541","milk, yogurt, cream, cheese"
"169647","milk"
"169683","herb/spice"
"169742","cow, fish_freshwater"
"169764","milk"
"169771","milk"
"169849","cow, poultry"
"169868","milk, cream, cheese"
"16992","pepo"
"169969","fish_freshwater, milk, poultry"
"169994","milk, cheese"
"1700","cow, pig"
"170001","milk"
"170012","milk"
"170032","milk, cheese"
"170041","milk, cheese"
"170057","milk"
"170068","cheese"
"170070","pepo, poultry, cream"
"170076","cow, cream"
"170082","milk, cheese"
"170098","milk, cream, cheese"
"170152","grain/grass"
"170157","milk"
"170207","cheese"
"170269","milk, cheese"
"170286","legume, pig"
"170287","cow, fish_freshwater"
"170302","cheese"
"170307","cheese"
"170328","milk, yogurt, cream"
"170509","cow, drupe_aggregate"
"170512","cow, fish_freshwater, poultry, pig"
"170539","milk, cream"
"170549","milk, cream"
"170590","cheese"
"170591","cheese"
"170600","milk"
"170633","milk"
"170636","cheese"
"170643","milk, yogurt, cream"
"170672","flower"
"170721","milk"
"170725","cheese"
"170735","poultry"
"170780","fish_freshwater, poultry"
"170805","grain/grass"
"170837","cheese"
"170838","cheese"
