"feature","category"
"13234","meat"
"132340","vegetable/herb, meat, seafood"
"132344","meat"
"132392","meat"
"132394","fleshy fruit"
"13242","fungi, legume, poultry"
"132427","dairy"
"132461","meat"
"132485","meat"
"132488","fleshy fruit"
"132521","dairy"
"13253","fungi, legume, poultry"
"13256","fungi, legume, poultry"
"132640","dairy"
"132643","meat"
"13266","fleshy fruit, legume"
"132671","meat, dairy"
"132830","vegetable/herb"
"132859","meat"
"132990","fleshy fruit"
"133029","meat, dairy, poultry"
"13308","fungi, seafood, legume, egg, poultry"
"133082","fleshy fruit"
"133124","fleshy fruit"
"133138","fleshy fruit"
"133145","meat, seafood"
"13317","fungi, legume, egg, poultry"
"133181","dairy"
"13319","fungi, meat, seafood, legume, egg, poultry"
"13326","fungi, meat, legume, egg, poultry"
"13328","fungi, meat, seafood, dairy, egg, poultry"
"133285","fleshy fruit"
"13331","fleshy fruit"
"133325","vegetable/herb"
"133364","meat"
"133390","dairy"
"133509","dairy"
"133518","meat"
"133559","dairy"
"13366","legume, dairy"
"133729","vegetable/herb"
"133820","dairy"
"133875","dairy"
"133883","grain/grass"
"133941","fleshy fruit"
"134072","meat"
"134090","dairy"
"134093","fleshy fruit"
"1341","fleshy fruit"
"134178","meat"
"134181","meat"
"134226","dairy"
"134256","fleshy fruit, legume"
"134261","meat"
"134275","vegetable/herb"
"134287","seafood"
"134322","meat"
"13433","vegetable/herb"
"134338","meat"
"13438","legume, egg"
"134386","meat, seafood"
"134410","meat"
"134419","meat, grain/grass, seafood"
"134443","dairy"
"134461","vegetable/herb, meat"
"134469","fleshy fruit"
"134481","vegetable/herb"
"13455","dairy"
"134570","meat"
"134635","fleshy fruit"
"134636","fleshy fruit"
"134659","fleshy fruit"
"134670","dairy"
"134671","fleshy fruit"
"134687","poultry"
"134948","fleshy fruit"
"135040","fleshy fruit"
"135045","fleshy fruit"
"135064","fleshy fruit"
"135076","fleshy fruit"
"135119","meat, seafood"
"135188","fleshy fruit"
"13522","meat"
"13532","fleshy fruit"
"135340","meat, grain/grass, legume, egg, poultry"
"135347","dairy"
"135362","fleshy fruit"
"135372","fleshy fruit"
"135419","fleshy fruit"
"13548","fleshy fruit"
"135573","vegetable/herb"
"135586","seafood"
"135600","dairy, poultry"
"135611","meat, seafood, poultry"
"135747","fleshy fruit"
"135781","dairy"
"135807","vegetable/herb, poultry"
"135896","dairy"
"135942","fleshy fruit"
"13597","meat, seafood, poultry"
"135979","dairy"
"136008","meat"
"13602","fleshy fruit"
"136044","dairy"
"1361","vegetable/herb"
"136109","dairy"
"136124","dairy"
"136172","meat"
"136174","seafood"
"13619","meat, seafood, poultry"
"136199","meat"
"136205","meat"
"136321","seed"
"13633","fungi, meat, egg"
"136358","fleshy fruit"
"136370","meat, seafood, dairy"
"136426","meat, seafood"
"136435","fleshy fruit"
"136440","meat, seafood"
"136443","fleshy fruit"
"136445","fleshy fruit"
"13648","legume"
"136519","meat"
"136551","dairy"
"136555","fleshy fruit"
"136558","meat"
"136612","fleshy fruit"
"13662","meat, poultry"
"13664","meat"
"136773","meat"
"136777","meat"
"136785","fleshy fruit"
"13679","fleshy fruit, legume"
"136855","fleshy fruit"
"136964","fleshy fruit"
"136997","fleshy fruit"
"1370","fleshy fruit"
"137001","fleshy fruit"
"137025","fleshy fruit"
"137029","dairy"
"137042","dairy"
"137123","dairy"
"137149","dairy"
"137160","dairy"
"137161","dairy"
"137165","dairy"
"137214","fleshy fruit"
"137282","meat"
"137312","meat"
"137347","dairy"
"13743","meat, seafood, poultry"
"13745","meat, seafood, poultry"
"137462","poultry"
"137504","vegetable/herb"
"137516","dairy"
"137575","meat, seafood, seed, poultry"
"137590","meat, seafood, poultry"
"137616","meat, seafood"
"137649","dairy"
"137681","dairy"
"137712","meat, poultry"
"137724","fleshy fruit"
"1378","fleshy fruit"
"137836","dairy"
"13788","fungi, meat, poultry"
"1379","fleshy fruit"
"137925","poultry"
"137963","dairy"
"137981","fleshy fruit"
"137994","meat, seafood"
"138001","fleshy fruit, legume"
"13808","fleshy fruit"
"138081","meat"
"138098","meat, poultry"
"138112","fleshy fruit"
"138163","meat"
"138229","dairy"
"13825","fleshy fruit"
"138279","meat"
"138310","fleshy fruit"
"138373","meat"
"138385","meat"
"138410","meat"
"138447","meat"
"138470","meat"
"138476","meat"
"13848","meat, grain/grass"
"138483","meat"
"138491","dairy"
"138580","fleshy fruit"
"138593","meat"
"138626","meat, seafood, poultry"
"13866","fleshy fruit"
"13869","fungi, meat, seafood, poultry"
"138713","dairy"
"13879","vegetable/herb"
"13881","fleshy fruit"
"13884","fleshy fruit"
"13889","fleshy fruit, seed, legume"
"138897","fleshy fruit"
"138964","seafood"
"138966","dairy"
"138971","fleshy fruit"
"139","fungi, legume"
"1390","fleshy fruit, dairy"
"139205","fleshy fruit"
"139212","fleshy fruit"
"139259","dairy, poultry"
"13939","meat"
"13952","fleshy fruit, legume"
"139524","fleshy fruit"
"139601","meat, poultry"
"139605","meat, poultry"
"139608","dairy"
"139685","meat"
"139716","meat"
"139749","meat"
"139768","meat"
"139776","dairy"
"139784","meat"
"139785","meat"
"139833","meat"
"139850","meat, seafood"
"139858","meat, seafood"
"139890","meat"
"139900","dairy"
"139931","meat"
"139959","meat"
"139962","meat"
"139990","fleshy fruit"
"139997","fleshy fruit"
"140002","meat"
"140017","seafood"
"140057","meat"
"140061","meat"
"140104","meat"
"140129","meat"
"140207","meat"
"140223","fleshy fruit"
"140314","meat"
"140466","dairy"
"140502","dairy"
"140545","dairy"
"140605","seafood"
"14065","fleshy fruit"
"140689","fleshy fruit"
"14074","fleshy fruit, fungi, legume"
"140791","dairy"
"140815","fleshy fruit"
"140817","dairy"
"14082","meat"
"140931","fleshy fruit"
"140977","dairy"
"141022","fleshy fruit, legume"
"141054","fleshy fruit"
"14106","legume"
"141173","dairy"
"141177","dairy"
"14118","fleshy fruit, fungi"
"141338","meat"
"141343","meat"
"141344","meat"
"141351","fleshy fruit"
"141362","grain/grass"
"141373","fleshy fruit"
"14153","meat, egg, poultry"
"141540","dairy"
"141586","dairy"
"141697","meat"
"14171","vegetable/herb, legume"
"141840","meat, poultry"
"141841","fleshy fruit"
"141877","meat, poultry"
"141897","dairy"
"141916","meat, dairy"
"141995","meat, poultry"
"14203","dairy"
"142045","meat, poultry"
"142148","meat, seafood, poultry"
"142158","meat, poultry"
"142211","meat, poultry"
"142253","dairy"
"142328","meat, poultry"
"142374","dairy"
"142392","poultry"
"142431","meat, poultry"
"142486","legume"
"1425","meat, seafood, dairy, egg"
"142545","dairy, poultry"
"14255","meat"
"1426","fungi, meat, seafood, poultry"
"142626","seafood, poultry"
"142710","fleshy fruit, seafood, poultry"
"142721","meat, poultry"
"142783","meat, poultry"
"142798","seafood, poultry"
"142807","vegetable/herb"
"142810","dairy"
"142841","meat, poultry"
"142850","meat, poultry"
"142868","meat, poultry"
"142894","meat, poultry"
"142913","fleshy fruit"
"142917","dairy"
"142927","meat, poultry"
"142938","meat, poultry"
"14294","fleshy fruit, legume"
"142965","meat, dairy, poultry"
"143037","meat, poultry"
"143038","meat, poultry"
"143044","meat, poultry"
"143045","meat, poultry"
"143134","seafood, poultry"
"143135","meat, poultry"
"143163","meat"
"143175","meat, poultry"
"1432","fungi, grain/grass, poultry"
"143211","meat, poultry"
"143218","fleshy fruit"
"143219","meat, poultry"
"143222","seafood, poultry"
"143224","seafood, dairy, poultry"
"143225","seafood, poultry"
"143240","dairy"
"143255","meat, poultry"
"143268","meat, poultry"
"143275","meat, poultry"
"143278","meat"
"143291","meat, poultry"
"143310","seafood, poultry"
"143316","fleshy fruit"
"143322","seafood, dairy, poultry"
"143389","meat, poultry"
"143406","meat, poultry"
"143409","seafood, dairy, poultry"
"143430","meat"
"143435","meat"
"143442","meat"
"143454","meat, poultry"
"143456","meat, poultry"
"143474","fleshy fruit"
"143634","meat"
"143652","meat, poultry"
"143671","fleshy fruit"
"14374","meat, legume"
"14375","fleshy fruit"
"143775","dairy"
"143784","meat"
"143912","legume"
"143994","meat"
"144039","dairy"
"144097","dairy"
"144102","dairy"
"144157","fleshy fruit"
"144284","legume"
"144295","dairy"
"144298","dairy"
"144299","dairy"
"144395","dairy"
"144450","dairy"
"144462","fleshy fruit"
"14449","fleshy fruit, legume"
"144497","meat"
"14453","fleshy fruit"
"144579","meat"
"144581","dairy"
"144635","dairy"
"144652","fleshy fruit"
"144655","legume"
"14476","fungi, meat, legume"
"14478","meat"
"144812","fungi, legume"
"144845","fleshy fruit"
"144918","meat, egg, poultry"
"144932","fleshy fruit"
"144984","fleshy fruit"
"145013","poultry"
"145055","fleshy fruit"
"145062","meat"
"14514","meat, legume, poultry"
"145148","meat"
"145218","fleshy fruit"
"145282","fleshy fruit"
"145292","meat, grain/grass, seafood, dairy"
"145319","fleshy fruit"
"145329","meat, poultry"
"145350","vegetable/herb, meat"
"145368","fleshy fruit"
"145386","fleshy fruit"
"145426","fleshy fruit"
"145484","meat"
"145490","vegetable/herb"
"145505","fleshy fruit"
"145542","meat"
"145549","fleshy fruit"
"145646","vegetable/herb"
"145672","dairy"
"145677","fleshy fruit"
"145693","fleshy fruit"
"14570","meat, dairy"
"14577","meat, poultry"
"14578","meat, poultry"
"145786","seafood, dairy"
"145808","meat"
"14581","fleshy fruit, legume"
"14582","fleshy fruit, dairy"
"145854","meat"
"145878","meat"
"146002","meat"
"146071","fleshy fruit"
"146127","dairy, poultry"
"14626","grain/grass, legume"
"146272","legume"
"14635","fleshy fruit"
"14641","fleshy fruit"
"146426","fleshy fruit"
"14646","fleshy fruit"
"14654","fleshy fruit"
"146574","fleshy fruit"
"146727","fleshy fruit"
"146741","meat, seafood, poultry"
"146851","dairy"
"147038","dairy"
"147045","meat, poultry"
"147046","meat, grain/grass"
"1471","meat, seafood, poultry"
"147148","meat, poultry"
"147168","meat, poultry"
"147188","meat"
"14719","vegetable/herb, legume"
"147191","meat, seafood, poultry"
"147250","seafood"
"14733","meat"
"147346","fungi, meat, seafood, poultry"
"147363","meat, grain/grass, poultry"
"1474","dairy"
"147489","dairy"
"147540","egg, poultry"
"14770","vegetable/herb"
"147735","fungi, meat, grain/grass"
"14775","fleshy fruit"
"14776","vegetable/herb, fungi, seed"
"147763","meat"
"147785","fleshy fruit"
"14786","meat, poultry"
"14788","fleshy fruit"
"1479","fleshy fruit"
"147956","meat, poultry"
"14805","fleshy fruit"
"148082","meat, grain/grass, seafood"
"148089","dairy"
"148178","meat, grain/grass, seafood, poultry"
"14824","fleshy fruit, seed"
"148253","meat"
"148258","meat"
"148260","seafood, egg"
"148279","meat"
"148281","meat"
"148303","meat, dairy"
"148316","meat"
"148340","fleshy fruit"
"148404","meat"
"14848","meat"
"14854","meat, poultry"
"148541","fungi, meat, grain/grass"
"148556","meat"
"148652","meat"
"148653","meat"
"148697","vegetable/herb"
"148752","meat"
"148754","meat"
"148841","meat, seafood, poultry"
"148927","seafood, poultry"
"148966","meat, poultry"
"148978","meat"
"148979","meat"
"148982","meat, poultry"
"149026","dairy"
"149108","dairy"
"149140","dairy"
"149225","meat"
"149243","dairy"
"149321","meat"
"149332","meat"
"149427","meat, seafood, dairy, egg"
"149487","fleshy fruit"
"14950","meat"
"149558","fleshy fruit"
"149567","meat"
"149596","meat"
"149651","meat"
"149680","dairy"
"149707","meat"
"149714","vegetable/herb"
"149743","meat, seafood, dairy"
"149744","meat, dairy, egg"
"1498","fungi, meat"
"149805","fleshy fruit"
"149810","dairy"
"149811","dairy"
"149812","dairy"
"149813","dairy"
"149853","dairy"
"149863","dairy"
"149883","legume"
"149916","meat, grain/grass"
"149932","vegetable/herb"
"150042","meat, seafood, poultry"
"150062","seafood"
"15009","fleshy fruit, legume"
"150355","dairy"
"150409","poultry"
"150467","fleshy fruit, legume, poultry"
"150476","vegetable/herb"
"150569","seed"
"150594","meat, poultry"
"150616","meat"
"150617","meat"
"150736","dairy"
"150777","meat, poultry"
"150856","vegetable/herb"
"150942","meat"
"151076","meat, seafood"
"151093","vegetable/herb"
"151150","legume"
"151162","vegetable/herb"
"151166","legume"
"151181","meat"
"151197","vegetable/herb"
"15121","fleshy fruit, legume"
"151410","meat, seafood, poultry"
"151499","fleshy fruit"
"151634","meat"
"151650","fleshy fruit"
"15181","fleshy fruit"
"151819","fleshy fruit"
"151843","vegetable/herb"
"151899","meat"
"15190","fleshy fruit"
"151901","meat"
"151908","meat"
"15201","fleshy fruit"
"152079","meat, seafood, legume"
"15230","fleshy fruit"
"152412","dairy"
"152516","meat, legume"
"152541","meat"
"1526","meat, seafood, poultry"
"152606","fungi, meat, legume, poultry"
"152752","dairy"
"152781","meat, seafood"
"152938","meat, seafood"
"152942","meat, legume, dairy, poultry"
"153035","meat, egg"
"153092","vegetable/herb"
"153176","meat"
"153189","meat"
"153331","seafood, poultry"
"15347","meat"
"15349","fleshy fruit"
"153594","dairy"
"153659","meat"
"153660","meat"
"153662","meat"
"153676","meat"
"153699","fleshy fruit"
"153739","meat, legume, dairy, poultry"
"153874","dairy"
"153940","dairy"
"153978","meat, dairy, poultry"
"154","meat"
"154042","grain/grass, seed"
"154079","dairy"
"15422","meat, dairy"
"154278","dairy"
"154379","meat"
"154407","fleshy fruit"
"154429","seafood"
"154519","dairy"
"154523","dairy"
"154532","dairy"
"154537","dairy"
"15454","legume"
"154588","dairy"
"15462","fleshy fruit"
"154683","dairy"
"154710","dairy"
"154753","fleshy fruit"
"154755","meat"
"15477","meat"
"154798","dairy"
"154847","dairy"
"154878","meat"
"15488","fleshy fruit, fungi, dairy"
"154929","legume"
"15496","vegetable/herb"
"154982","vegetable/herb, meat, poultry"
"155","fungi, legume"
"15500","vegetable/herb"
"15508","meat, seafood, poultry"
"15512","fleshy fruit"
"155124","dairy"
"155138","meat, poultry"
"155180","dairy"
"155195","dairy"
"155210","dairy"
"155258","dairy"
"155451","meat, grain/grass"
"155494","meat, seafood, egg"
"155495","meat"
"155565","seed"
"155588","dairy"
"155644","dairy, poultry"
"155687","dairy"
"155789","meat, egg"
"155821","fleshy fruit"
"155845","dairy"
"155875","dairy"
"155987","dairy"
"15599","meat, legume, poultry"
"155998","poultry"
"156001","dairy"
"15602","meat"
"15604","meat"
"156045","legume"
"156147","dairy"
"156172","seed, legume"
"156191","dairy"
"156249","meat"
"156314","fleshy fruit"
"15636","meat"
"15654","fungi, meat, legume"
"156584","dairy"
"156604","fleshy fruit"
"15661","fleshy fruit"
"156627","meat"
"156812","dairy"
"156822","legume"
"15685","fungi, meat"
"156864","dairy"
"15688","legume"
"156881","meat, dairy, poultry"
"1569","meat, seafood"
"156934","dairy"
"156945","dairy"
"156955","dairy"
"156959","meat, legume, poultry"
"156967","dairy"
"156988","dairy"
"157005","fungi, meat, poultry"
"157006","dairy"
"157127","dairy"
"157200","meat"
"157219","dairy"
"157224","dairy"
"157391","dairy"
"157419","dairy"
"157447","dairy"
"157469","meat"
"157720","seafood"
"157894","meat, poultry"
"157937","dairy"
"15797","meat, seafood"
"157970","dairy"
"158021","seafood"
"158069","dairy, poultry"
"158118","fleshy fruit"
"158167","meat"
"158196","vegetable/herb"
"15827","fleshy fruit, legume"
"158272","meat, legume, dairy"
"15831","dairy"
"158328","dairy"
"158452","meat, grain/grass, legume"
"15847","fungi, meat"
"158473","legume, dairy"
"158493","dairy"
"158551","meat"
"158558","meat, dairy, poultry"
"15860","meat"
"158667","dairy"
"158669","meat, seafood, egg"
"158673","dairy"
"158687","meat, seafood"
"158759","meat, seafood, legume, dairy, poultry"
"158795","meat"
"15883","meat, legume, poultry"
"158918","meat"
"158960","dairy"
"158972","dairy"
"158976","dairy"
"158977","fleshy fruit"
"159","meat, poultry"
"159015","dairy"
"159037","dairy"
"159045","dairy"
"159065","dairy"
"159084","dairy"
"159090","vegetable/herb"
"159120","dairy"
"159128","dairy"
"159137","dairy"
"159144","dairy"
"159158","dairy"
"159159","dairy"
"159184","dairy"
"159185","dairy"
"159193","dairy"
"159203","dairy"
"159224","dairy"
"159236","meat, seafood"
"159251","dairy"
"159261","dairy"
"159272","dairy"
"159316","meat"
"159333","dairy"
"159358","dairy"
"159375","dairy"
"15940","fleshy fruit"
"159407","dairy"
"159441","grain/grass, legume, dairy"
"159447","dairy"
"159481","dairy"
"159528","dairy"
"159599","dairy"
"159631","dairy"
"159661","grain/grass, seafood, legume, poultry"
"159675","dairy, poultry"
"159684","dairy"
"159686","dairy"
"159690","dairy"
"1597","meat, seafood, poultry"
"159725","grain/grass"
"159782","dairy"
"159822","fleshy fruit"
"159865","legume, dairy"
"159868","meat, dairy, poultry"
"159873","meat, grain/grass, legume, poultry"
"159894","meat, dairy, poultry"
"1599","meat, seafood, poultry"
"159932","dairy"
"159962","meat, grain/grass, legume, dairy"
"160122","dairy"
"160160","dairy"
"160164","dairy"
"1602","fleshy fruit"
"160230","dairy"
"160320","dairy"
"160325","dairy"
"160360","dairy"
"160369","dairy"
"160395","dairy"
"160412","dairy"
"160417","dairy"
"160419","dairy"
"160474","dairy"
"160481","dairy"
"1605","fleshy fruit"
"160507","dairy"
"160509","dairy"
"160512","dairy"
"160524","dairy"
"160533","dairy"
"160547","dairy"
"160548","meat"
"160589","dairy"
"160590","dairy"
"160594","legume, dairy"
"160683","vegetable/herb, poultry"
"160685","vegetable/herb"
"160698","fleshy fruit"
"160706","dairy"
"160711","dairy"
"160722","dairy"
"160874","legume"
"160883","dairy"
"160904","dairy"
"160959","meat, seafood"
"160960","grain/grass, dairy, poultry"
"160963","meat, seafood, legume, poultry"
"16101","fleshy fruit"
"161073","dairy"
"161094","meat"
"16114","meat"
"161153","dairy"
"161179","dairy"
"161212","dairy"
"161215","dairy"
"161238","meat"
"161245","dairy"
"161331","meat"
"161340","meat"
"161369","dairy"
"1614","dairy"
"161509","vegetable/herb"
"161511","meat, grain/grass, seafood, egg"
"16155","fleshy fruit"
"161566","meat"
"161685","dairy"
"161713","dairy"
"161787","seafood, poultry"
"161790","seed"
"161885","dairy"
"161930","dairy"
"161934","seafood"
"16205","fleshy fruit, seed, legume"
"16208","meat"
"162084","vegetable/herb"
"162315","legume"
"162347","vegetable/herb"
"162422","dairy"
"162423","dairy"
"162424","dairy"
"16244","fleshy fruit"
"162476","fleshy fruit"
"162477","fleshy fruit"
"162560","dairy"
"162582","dairy"
"162655","meat"
"1627","seafood, dairy, egg, poultry"
"162739","dairy"
"162765","dairy"
"162766","dairy"
"162799","meat, dairy, poultry"
"162815","dairy"
"162834","dairy"
"16284","fleshy fruit, legume"
"162866","dairy"
"162867","dairy"
"162938","dairy"
"162951","dairy"
"162952","dairy"
"162961","dairy"
"163","meat, poultry"
"163039","dairy"
"163128","meat, dairy"
"163174","dairy"
"163252","seafood, poultry"
"163254","poultry"
"163283","dairy"
"16329","fleshy fruit"
"163295","dairy"
"1633","dairy"
"163363","dairy"
"163434","dairy"
"163444","dairy"
"163445","dairy"
"163449","dairy"
"163455","dairy"
"163624","dairy"
"163658","legume"
"1637","meat, poultry"
"16376","fleshy fruit"
"1638","fleshy fruit"
"163840","dairy"
"16385","fleshy fruit, legume"
"163863","dairy"
"163870","dairy"
"163872","dairy"
"163933","dairy"
"163935","dairy"
"163948","fleshy fruit"
"163982","dairy"
"16399","fleshy fruit"
"164016","dairy"
"164031","dairy"
"164035","grain/grass, seafood, legume, poultry"
"164046","dairy"
"164084","dairy"
"164093","dairy"
"164095","meat"
"164097","dairy"
"164119","dairy"
"164145","dairy"
"164154","meat"
"164158","dairy"
"16416","fleshy fruit"
"16425","fleshy fruit"
"164264","vegetable/herb"
"164296","dairy"
"164313","dairy"
"164354","dairy"
"164381","dairy"
"164397","dairy"
"164580","dairy"
"16465","legume"
"164714","fleshy fruit"
"164744","dairy"
"164747","dairy"
"164759","dairy"
"164760","dairy"
"164778","dairy"
"164795","dairy"
"164963","fleshy fruit"
"164979","dairy"
"165007","dairy"
"165036","dairy"
"165105","dairy"
"165115","seafood"
"165129","dairy"
"165140","dairy"
"165155","dairy"
"165177","dairy"
"165182","dairy"
"165189","dairy"
"165190","dairy"
"165203","dairy"
"165215","dairy"
"165242","dairy"
"165251","dairy"
"165259","dairy"
"165267","dairy"
"165272","fleshy fruit"
"16528","fungi, meat, legume, egg, poultry"
"165285","dairy"
"165311","dairy"
"165331","dairy"
"165349","dairy"
"165356","dairy"
"16536","fleshy fruit"
"165368","dairy"
"165400","dairy"
"165402","dairy"
"165407","dairy"
"165411","dairy"
"165471","dairy"
"16550","meat, legume, egg"
"165511","dairy"
"165536","dairy"
"16554","vegetable/herb"
"165582","meat, egg, poultry"
"165616","fleshy fruit"
"165720","fungi"
"165777","dairy"
"16578","meat, egg"
"165781","dairy"
"1658","fleshy fruit"
"165869","meat, dairy"
"165925","vegetable/herb, meat"
"165956","dairy"
"166081","dairy"
"166122","dairy"
"166127","legume, dairy"
"166133","dairy"
"166165","legume"
"166229","meat, legume, dairy"
"166245","dairy"
"166252","dairy"
"166255","dairy"
"166257","dairy"
"166258","dairy"
"166259","dairy"
"166260","dairy"
"166266","dairy"
"166273","dairy"
"166275","dairy"
"16629","vegetable/herb"
"166290","dairy"
"166298","dairy"
"16639","meat, poultry"
"166429","dairy"
"166597","dairy, poultry"
"16668","vegetable/herb"
"1669","fleshy fruit, fungi"
"166977","seafood"
"16701","legume"
"167042","meat, dairy"
"167046","dairy, poultry"
"167050","meat, dairy, poultry"
"167121","fleshy fruit"
"167147","dairy"
"167160","dairy"
"16717","fleshy fruit"
"167195","dairy, poultry"
"167198","dairy"
"167265","dairy"
"167364","dairy, poultry"
"167406","meat, dairy"
"167414","dairy"
"167428","dairy"
"167457","meat"
"16746","fungi, meat, legume, egg, poultry"
"167472","dairy"
"16749","meat"
"167495","dairy"
"167516","dairy"
"16758","seed"
"16760","fleshy fruit"
"167602","dairy"
"167611","meat"
"167630","seafood, dairy, poultry"
"167651","dairy"
"167668","dairy"
"167688","dairy"
"167696","dairy"
"167722","dairy"
"167734","dairy"
"167769","meat, seafood, legume"
"167814","dairy"
"167851","dairy"
"167854","dairy"
"167889","dairy, poultry"
"167897","dairy"
"167901","dairy"
"167905","meat, seafood"
"167916","dairy"
"16795","fleshy fruit, fungi"
"167997","dairy"
"168017","poultry"
"168032","dairy"
"168080","poultry"
"168091","meat, poultry"
"168093","meat, dairy"
"168110","dairy"
"168117","dairy"
"168201","dairy"
"168203","dairy, poultry"
"168205","dairy"
"168214","dairy"
"168222","poultry"
"168225","poultry"
"168230","dairy"
"168250","dairy"
"168252","dairy"
"168270","dairy"
"168275","poultry"
"168288","dairy"
"168289","dairy"
"168309","dairy"
"168342","dairy"
"168345","poultry"
"168364","vegetable/herb"
"168384","poultry"
"168394","poultry"
"1684","meat, poultry"
"168501","poultry"
"168518","dairy"
"168524","dairy"
"168552","dairy"
"168590","dairy"
"168620","dairy"
"168625","dairy"
"168630","dairy"
"168662","meat"
"168665","dairy"
"1687","dairy"
"168722","meat"
"168732","meat, seafood"
"168778","dairy"
"168793","dairy"
"168798","dairy"
"168877","poultry"
"168880","dairy"
"168882","dairy"
"168905","poultry"
"168975","dairy"
"169","meat"
"169015","dairy"
"169030","meat, dairy"
"169032","dairy"
"169055","dairy"
"169059","meat"
"169061","meat"
"169068","meat"
"169082","dairy"
"169220","dairy"
"169242","meat"
"169261","dairy"
"169271","vegetable/herb"
"169297","fleshy fruit"
"16934","meat"
"16941","fleshy fruit"
"169464","meat"
"16951","vegetable/herb"
"169518","meat, seafood"
"169541","dairy"
"169647","dairy"
"169683","vegetable/herb"
"169764","dairy"
"169771","dairy"
"169849","meat, poultry"
"169868","dairy"
"16991","legume"
"16992","fleshy fruit"
"169957","grain/grass"
"169969","seafood, dairy, poultry"
"169994","dairy"
"1700","meat, poultry"
"170001","dairy"
"170012","dairy"
"170032","dairy"
"170041","dairy"
"170057","dairy"
"170068","dairy"
"170082","dairy"
"170098","dairy"
"170152","grain/grass"
"170157","dairy"
"170269","dairy"
"170286","meat, legume"
"170287","meat, seafood, egg"
"170293","dairy"
"17030","meat, grain/grass, seafood"
"170302","dairy"
"170322","dairy"
"170328","dairy"
"170512","meat"
"170539","dairy"
"170549","dairy"
"170600","legume, dairy"
"170633","dairy"
"170636","dairy"
"170643","dairy"
"170672","vegetable/herb"
"170721","dairy"
"170723","seafood"
"170725","dairy"
"170735","poultry"
"170775","meat"
"170780","meat, seafood"
"170805","grain/grass"
"170837","dairy"
"17084","meat, seafood, dairy, poultry"
"1709","fleshy fruit, egg"
"170933","dairy"
"170957","seafood"
"170962","dairy"
"170973","poultry"
"170974","poultry"
"170977","poultry"
"171064","dairy"
"17107","meat"
"17108","meat, seafood, legume, poultry"
"171087","dairy"
"171089","dairy"
"171104","poultry"
"171139","seafood, poultry"
"171155","dairy"
"171161","meat"
"171191","seafood"
"171197","seafood"
"171198","seafood, poultry"
"171201","seafood, poultry"
"171248","dairy"
"171286","dairy"
"171315","fungi, meat, poultry"
"171342","dairy"
"171366","seafood, poultry"
"171391","seafood"
"171393","seafood"
"171421","seafood"
"171422","seafood, poultry"
"171427","meat, seafood"
"171442","dairy"
"171443","dairy"
"171444","dairy"
"171525","dairy"
"171528","dairy"
"171529","dairy"
"171614","seafood"
"171791","dairy"
"171832","dairy"
"171835","meat, seafood, legume, poultry"
"17185","meat, egg"
"17196","legume"
"172035","dairy"
"172110","dairy"
"172113","dairy"
"1722","fleshy fruit"
"172239","meat, legume, dairy"
"17229","meat, seafood"
"17231","fleshy fruit"
"172343","vegetable/herb"
"172447","meat, dairy, egg"
"172472","dairy"
"172531","dairy"
"172688","vegetable/herb"
"172716","meat"
"17272","meat"
"172750","dairy"
"172786","dairy"
"172800","dairy"
"172804","dairy"
"172816","dairy"
"172818","dairy"
"172856","dairy"
"172866","dairy"
"172877","dairy"
"172898","dairy"
"172937","dairy"
"172945","dairy"
"172955","dairy"
"172957","dairy"
"172959","dairy"
"172982","dairy"
"173033","meat"
"173044","dairy"
"173045","dairy"
"173084","seafood"
"173090","meat"
"173133","vegetable/herb"
"173142","dairy"
"173145","dairy"
"173149","dairy"
"173167","dairy"
"173173","dairy"
"173243","dairy"
"173301","meat"
"173316","dairy"
"173350","dairy"
"173370","dairy"
"173412","dairy, egg, poultry"
"173436","dairy"
"173444","dairy"
"17355","fleshy fruit"
"173678","dairy"
"173720","dairy"
"173759","grain/grass"
"173792","meat, dairy, poultry"
"173823","dairy"
"173883","dairy"
"1739","dairy, egg"
"17401","fungi, legume"
"174037","dairy"
"1741","meat, poultry"
"174121","dairy"
"174166","meat, dairy"
"174242","dairy"
"174270","dairy"
"174280","dairy"
"17430","meat"
"17432","meat"
"174367","meat, seafood, poultry"
"174385","dairy"
"174389","dairy"
"174453","dairy"
"17446","dairy"
"174475","dairy"
"174501","dairy, poultry"
"174505","dairy"
"174534","dairy"
"174706","meat"
"174713","dairy"
"174734","dairy"
"174735","dairy"
"174739","dairy"
"174784","dairy"
"174793","dairy"
"17480","meat"
"174843","vegetable/herb, seafood"
"174855","dairy"
"17487","fleshy fruit, legume"
"174875","dairy"
"17489","meat, poultry"
"174890","dairy"
"174908","dairy"
"174912","dairy"
"174918","vegetable/herb"
"174944","dairy"
"174987","dairy"
"17504","meat"
"17508","meat, seafood, poultry"
"175123","dairy"
"1752","meat, seafood, poultry"
"175374","meat, seed"
"1754","seed"
"175423","legume"
"1755","seafood"
"175507","legume"
"175591","meat"
"17560","fleshy fruit, seed, legume"
"175628","meat"
"175659","dairy"
"17570","fungi, meat, poultry"
"175719","dairy, egg"
"175739","meat"
"1758","meat, seafood, dairy, egg, poultry"
"17585","meat"
"175861","fleshy fruit"
"17589","meat"
"175912","dairy"
"175950","fleshy fruit"
"175998","meat"
"1760","meat"
"1761","fleshy fruit"
"176117","fungi, meat, legume, dairy"
"17614","dairy"
