"feature","category"
"176499","walnut, milk_cow, Tilapia, pig, cream"
"176550","cucumber, cloves"
"176593","bean, anise, olive, bay leaf, hing powder, oregano, garlic powder, cream"
"176624","milk_cow, salmon, chicken, pig, yogurt_cow, cream"
"176629","grape_fermented, milk_cow, yogurt_cow, cream"
"176656","beef, shrimp, cream, apricot, sumac"
"176694","milk_cow, yogurt_cow, cheddar cheese"
"176722","spice, sesame"
"176772","milk_cow"
"176820","cheddar cheese"
"176873","milk_cow, cheddar cheese"
"176909","yogurt_cow, cheddar cheese"
"176915","egg_chicken"
"17693","mango, melon, grape"
"176943","yogurt_cow, cheddar cheese"
"176970","milk_cow, pig, cream, milk_goat"
"177047","peanut, lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach, lavender"
"177087","onion, turmeric, anise, cardamom, lavender, curry plant"
"177142","milk_cow, yogurt_cow, cheddar cheese"
"177234","cheddar cheese"
"177238","cheddar cheese"
"177243","cheddar cheese"
"177295","pine nut, peanut, anise, olive, cardamom, bay leaf, legume, butter, Spenach"
"177296","broccoli, pine nut, cauliflower, bean, peanut, cardamom, bay leaf, oregano, avocado, poppy seed"
"177381","beef, arugula, squash blossom"
"177398","pig, cheddar cheese"
"177402","cheddar cheese"
"177405","cheddar cheese"
"177525","cheddar cheese"
"177528","cheddar cheese"
"17754","rice, grape_fermented, lentil, anise, cardamom, bay leaf, spice, legume, oregano, guava"
"177627","broccoli, rice, arugula, butter, ginger, cocoa seed, avocado"
"177637","spice"
"177638","egg_chicken, langostino"
"177640","spice"
"17766","grape_fermented, melon, garlic powder"
"177715","betel nut leaf, ginger"
"17777","beef"
"177791","arugula"
"177822","cheddar cheese"
"177829","sweet potato, broccoli, legume, chard, persimmon, eggplant"
"177860","beef, milk_cow"
"177876","lettuce, mint, dill flower, curry plant"
"177882","broccoli, anise, olive, bay leaf"
"177884","strawberry, turmeric, anise, cloves"
"177890","cheddar cheese"
"177897","borage leaf, dill flower"
"17794","cheddar cheese"
"17796","sweet potato, garlic, mushroom, peanut, cocoa seed, sugarcane, sesame seed, oregano, garlic powder, avocado"
"17797","pepper, grape_fermented, anise, spice, oregano, cloves"
"177975","trout"
"177998","rice, bean, bay leaf, butter, hing powder, cream, lavender"
"178086","anise, olive, cardamom, bay leaf, legume, butter"
"178096","beef"
"178105","mint, ground cherry, thyme"
"178115","milk_cow, yogurt_cow, cheddar cheese"
"178317","milk_cow, cheddar cheese"
"17834","cheddar cheese"
"178372","cheddar cheese"
"178373","cheddar cheese"
"178374","cheddar cheese"
"178391","walnut, pine nut, legume, butter"
"178409","cheddar cheese"
"178415","onion, bay leaf, butter, salmon"
"178441","pine nut, turmeric, anise, cardamom, cheddar cheese"
"178503","poppy seed"
"178521","yogurt_cow, cream, cheddar cheese"
"178523","carrot, milk_cow, salmon, cream"
"178623","spice"
"178627","beef, milk_cow, Tilapia, pig"
"178733","milk_cow, salmon, chicken, cream"
"178804","milk_cow, cheddar cheese"
"17887","bean, guava"
"178877","carrot, milk_cow, Tilapia, cream"
"178890","milk_cow, Tilapia, cream, canola, milk_goat"
"178971","milk_cow, pig, cream, cheddar cheese"
"178993","beef, trout"
"179007","beef, salmon, apricot"
"179016","milk_cow, Tilapia, langostino, cream"
"179022","spice, lettuce, poppy seed"
"179035","bean"
"179046","pine nut, anise, bay leaf, curry plant"
"179097","pepper, milk_cow, pig, langostino"
"179164","betel nut leaf"
"179314","cheddar cheese"
"179324","shrimp, salmon, langostino"
"179339","milk_cow, cheddar cheese"
"179474","walnut, turmeric, grape_fermented, peanut, lentil, anise, bay leaf, legume, butter, Spenach"
"179528","cheddar cheese"
"179531","beef, milk_cow, chicken, pig, milk_goat"
"179626","basil"
"179632","beef"
"179646","walnut, pine nut, turmeric, lentil, legume, Spenach, Tilapia, salmon"
"179680","walnut, turmeric, grape_fermented, peanut, cardamom, bay leaf, spice, butter, Spenach"
"179710","cheddar cheese"
"179719","strawberry, pine nut, turmeric, anise, olive, bay leaf, legume, Spenach"
"179722","lentil, anise, olive, bay leaf, legume, butter, Spenach, ginger"
"179742","yogurt_cow, cheddar cheese"
"179772","lavender"
"179832","bay leaf"
"179842","walnut, turmeric, anise, legume, butter, Spenach, mint, borage flower, guava, borage leaf, curry plant, lemon balm, potato leaf"
"179845","grape_fermented, lentil, olive, bay leaf, legume, butter, Spenach"
"17985","cheddar cheese"
"179875","pine nut, turmeric, grape_fermented, anise, bay leaf, legume, Spenach"
"179883","cheddar cheese"
"179884","cheddar cheese"
"180085","bean, legume, hing powder, oregano, poppy seed, lavender"
"180180","turmeric, grape_fermented, peanut, lentil, anise, bay leaf, legume, Spenach, avocado"
"180204","beef"
"180205","beef, salmon"
"180256","turmeric, bean, anise, olive, bay leaf"
"180260","milk_cow, salmon, pig, wheat"
"180356","bean, anise, Spenach, hing powder, oregano"
"180368","yogurt_cow"
"180379","yogurt_cow, cheddar cheese"
"180469","milk_cow, yogurt_cow, cheddar cheese"
"180486","beet, betel nut leaf, pine nut, bean, lentil, anise, cardamom, spice, legume, hing powder"
"18051","trout"
"18054","garlic, grain_fermented"
"180562","turmeric, pepper, basil, anise, bay leaf, oregano"
"18058","cardamom"
"180598","raspberry, chia"
"180645","rosemary"
"180651","egg_chicken, sugarcane, veal"
"180801","milk_cow"
"180905","sugarcane"
"180908","legume"
"180948","broccoli, cauliflower, bean, lentil, anise, bay leaf, legume, oregano, avocado, poppy seed, cloves"
"181053","mushroom, anise, bay leaf, spice, Spenach, curry plant"
"181090","bean, anise, oregano, guava, borage leaf, lemon balm, potato leaf"
"18113","blueberry, grape_fermented, persimmon, eggplant, milk_goat"
"181176","jicama"
"181226","anise, cardamom, bay leaf, hing powder"
"181233","cheddar cheese"
"181254","cheddar cheese"
"181257","mint, thyme"
"181277","cheddar cheese"
"181289","milk_cow, cheddar cheese"
"181305","walnut, turmeric, anise, bay leaf, legume, butter, Spenach"
"181310","milk_cow, cheddar cheese"
"181357","pine nut, grape_fermented, butter, cloves"
"181362","anise, cardamom, legume, Spenach, cloves"
"181374","cardamom, persimmon"
"181376","beef"
"181393","corn, soda, cucumber, egg_chicken, wheat, mint, milk_goat, curry plant"
"181404","milk_cow, cheddar cheese"
"181405","cheddar cheese"
"181428","cheddar cheese"
"181429","cheddar cheese"
"181435","cheddar cheese"
"181436","cheddar cheese"
"181440","cheddar cheese"
"181444","milk_cow, cheddar cheese"
"181447","lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach, cloves"
"181468","legume, Spenach"
"181513","pine nut, bean, bay leaf, oregano, poppy seed"
"181553","cheddar cheese"
"181575","cheddar cheese"
"181599","milk_cow, wheat, yogurt_cow, cream, brussel sprout, cheddar cheese"
"181603","trout, wheat"
"181607","hing powder"
"181619","cheddar cheese"
"181622","milk_cow, cheddar cheese"
"181696","bean"
"181703","cheddar cheese"
"181704","cheddar cheese"
"181767","cheddar cheese"
"181878","pear, basil, mint"
"181897","cheddar cheese"
"18190","beef"
"181980","turmeric, anise, olive, cardamom, spice, oregano, lavender, cloves"
"182005","cheddar cheese"
"18202","beet, carrot, broccoli, grape_fermented, bean, lentil, cocoa seed"
"182042","onion, turmeric, bay leaf, oregano, lavender"
"182148","arugula, wheat"
"182149","langostino"
"182150","shrimp"
"182198","cheddar cheese"
"182234","oat, milk_cow, salmon, chicken, pig, cream, milk_goat"
"182289","garlic, walnut, pine nut, turmeric, grape_fermented, bay leaf"
"182297","milk_cow, yogurt_cow, cheddar cheese"
"182309","celery, turmeric, grain_fermented, lentil, cardamom, bay leaf, legume, butter, oregano"
"182314","beef"
"182342","cheddar cheese"
"182344","milk_cow, yogurt_cow, cheddar cheese"
"182352","walnut, mango, grape_fermented, bean, lentil, anise, cardamom, bay leaf, spice, legume, butter"
"182354","lemon balm"
"182411","turmeric, anise, cucumber, oregano, lavender"
"182568","walnut, pine nut, lentil, anise, legume, butter, Spenach, cloves"
"182593","milk_cow"
"182594","milk_cow"
"182616","strawberry"
"182641","rice"
"182643","strawberry, walnut, pine nut, cloves"
"182645","strawberry, cloves"
"18271","carrot, broccoli, grape_fermented, bean, lentil, anise, cocoa seed, chard"
"182731","walnut, pine nut, turmeric, grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach, pig"
"182747","lentil, olive, bay leaf, legume, butter, Spenach"
"182803","sesame"
"182817","strawberry, lentil, anise, olive, cardamom, bay leaf, butter, Spenach, cloves"
"18285","mushroom, betel nut leaf, peanut, lentil, anise, olive, cardamom, bay leaf, spice, legume, Spenach, ginger, marjoram"
"182862","milk_cow, pig"
"182918","milk_cow, cheddar cheese"
"182926","beef, Tilapia, salmon, chicken"
"182932","trout, lavender"
"182978","beef, cardamom"
"182979","cauliflower, oat"
"18304","sage, pepper, grape_fermented, bay leaf, cranberry, oregano, persimmon, lavender, guava, marjoram"
"183081","peanut, lentil, cardamom, lavender, squash blossom"
"183109","trout, pine nut, bean, oregano"
"183149","pine nut, turmeric, lentil, bay leaf, betel nut, marjoram"
"183161","lentil, anise, olive, bay leaf, legume, butter"
"183184","bean"
"183185","milk_cow, yogurt_cow"
"183265","corn, cheddar cheese"
"18330","blueberry, persimmon"
"183385","peanut, sesame, borage flower"
"183462","beef, cherry"
"183474","walnut, pine nut, turmeric, grape_fermented, lentil, bay leaf"
"183477","lemon balm"
"18350","garlic, peanut, cocoa seed, oregano, garlic powder, sesame"
"183531","pine nut, turmeric, lentil, anise, olive, cardamom, bay leaf, butter, lavender"
"183552","peanut, lentil, anise, olive, cardamom, bay leaf, legume, Spenach, ginger, oregano, avocado"
"183559","lavender"
"183597","turmeric, anise, cardamom, bay leaf, legume, butter, ginger"
"18371","cheddar cheese"
"183773","grape_fermented, bean, bay leaf, Spenach, chard, poppy seed, borage flower, borage leaf, mushroom plant"
"183777","corn, cheddar cheese"
"183783","onion, turmeric, anise, olive, oregano, avocado, lavender, squash blossom"
"183785","milk_cow, cheddar cheese"
"183793","milk_cow, cream"
"183852","betel nut leaf, celery, turmeric, grape_fermented, lentil, olive, bay leaf, butter"
"183867","cheddar cheese"
"183870","cheddar cheese"
"1839","beef, trout, Tilapia, salmon, chicken, pig, veal"
"183915","broccoli, pine nut, pepper, bean, bay leaf, oregano, poppy seed"
"183969","beef"
"184072","pepper"
"184093","grape_fermented, anise, bay leaf, oregano"
"184109","beef, salmon, apricot, canola, ground cherry, borage flower"
"18411","raspberry"
"184142","turmeric, anise, olive, bay leaf, legume, butter, Spenach, salmon, cloves"
"184186","beef"
"184198","broccoli, grape_fermented, peanut, anise, olive, cardamom, bay leaf, butter, Spenach, oregano"
"184311","milk_cow, yogurt_cow, cream"
"184389","bean, anise, legume, Spenach"
"184429","turmeric, ginger"
"1845","beef, veal"
"18452","tomato, strawberry, mango, ground cherry, guava"
"184563","cheddar cheese"
"184570","cheddar cheese"
"184614","cheddar cheese"
"184615","cheddar cheese"
"184617","cheddar cheese"
"184640","egg_chicken, lavender"
"184647","pine nut, bean, olive, bay leaf, legume, butter, Spenach, curry plant"
"184777","cheddar cheese"
"184778","cheddar cheese"
"18478","blueberry, broccoli, pine nut, cauliflower, grape_fermented, bean, anise, cranberry, oregano, banana, eggplant"
"184864","pine nut, peanut, lentil, anise, bay leaf, legume, butter, Spenach"
"184896","mushroom, beef, chicken"
"184897","turmeric, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"184964","turmeric, anise, olive, bay leaf, butter, oregano"
"185006","cheddar cheese"
"185074","bean, peanut, lentil, olive, cardamom, legume, butter, Spenach"
"185092","onion"
"18514","tomato, mushroom, bean, peanut, watercress, veal"
"185150","beef, trout, langostino"
"185237","trout"
"185254","walnut, pine nut, turmeric, grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach, Tilapia, salmon, pig"
"185276","celery"
"18530","beef, veal"
"185366","walnut, grape_fermented, peanut, anise, olive, bay leaf, legume, butter, Spenach, cloves"
"185527","betel nut leaf, canola"
"185557","sesame"
"185645","pepper, milk_cow, veal"
"185649","sweet potato, onion, yogurt_cow, cream, veal"
"185682","oregano"
"185705","beef, trout, egg_chicken, lavender"
"185780","pepper"
"185829","betel nut leaf, peanut, lentil, anise, olive, cardamom, bay leaf, legume, butter, ginger"
"185891","rice, turmeric, grape_fermented, peanut, anise, bay leaf, legume, butter, Spenach"
"185919","cheddar cheese"
"185966","lavender"
"185986","lentil, olive, cardamom, bay leaf, butter, Spenach, avocado"
"186078","cheddar cheese"
"186163","beef, Tilapia, chicken, pig"
"186186","cheddar cheese"
"186255","pine nut, anise, olive, cardamom, bay leaf, legume, curry plant"
"186259","lentil"
"186262","arugula"
"186281","olive"
"186293","cheddar cheese"
"186321","cheddar cheese"
"186357","turmeric, lentil, anise, cardamom, bay leaf, legume, butter, Tilapia"
"186457","cheddar cheese"
"186460","curry plant"
"186461","pepper"
"186538","turmeric, anise, olive, cardamom, legume, oregano, lavender, curry plant"
"186539","yogurt_cow, cheddar cheese"
"18659","grape_fermented, peanut, hing powder"
"186592","arugula"
"186607","yogurt_cow, cheddar cheese"
"186747","bean"
"186810","turmeric, peanut, lentil, anise, olive, bay leaf, legume, butter, banana"
"186853","raspberry"
"186874","beef, chicken"
"186905","pepper"
"187029","onion, walnut, turmeric, anise, cardamom, bay leaf, legume, oregano, lavender"
"187035","mint, thyme"
"187041","potato leaf"
"187090","beef, walnut, milk_cow, milk_goat"
"187174","mint"
"187209","salmon"
"18724","mushroom, cardamom, banana"
"187253","cheddar cheese"
"187257","walnut, pine nut, turmeric, grape_fermented, peanut, lentil, anise, olive, bay leaf, legume, butter, Spenach, poppy seed"
"187600","beef, cauliflower, pepper, salmon, pig"
"187604","cheddar cheese"
"187665","Tilapia"
"187742","peanut, lentil, anise, olive, cardamom, bay leaf, butter, ginger, cloves"
"187756","beef, mango, chicken, pig"
"187765","cheddar cheese"
"187780","cheddar cheese"
"187784","cheddar cheese"
"187795","arugula"
"187844","raspberry, chia"
"187853","cheddar cheese"
"187854","cheddar cheese"
"187855","cheddar cheese"
"187900","celery, turmeric, peanut, anise, bay leaf, ginger, shrimp"
"18791","cheddar cheese"
"187963","turmeric, anise, olive, cardamom, bay leaf, legume, oregano, lavender"
"187980","egg_chicken, lettuce, banana"
"187988","beef, milk_cow, egg_chicken, salmon, milk_goat, squash blossom, dill flower"
"188002","beef, parsley"
"188004","soda, sesame"
"188085","walnut, pine nut, grape_fermented, anise, bay leaf"
"188087","walnut, peanut, olive, cardamom, bay leaf, butter, Spenach, cloves"
"188111","betel nut leaf, walnut, turmeric, grape_fermented, olive, legume, butter"
"188193","walnut, grape_fermented, anise, cardamom, Spenach"
"188217","turmeric, cardamom, bay leaf, legume, butter, Spenach, ginger, lavender"
"188301","garlic powder"
"188338","carrot"
"188388","turmeric, grape_fermented, peanut, anise, olive, cardamom, bay leaf, spice, legume, Spenach, ginger"
"18848","cheddar cheese"
"188486","oat"
"18852","pepper, anise, cardamom, ginger, dill flower"
"188607","peanut"
"188667","trout"
"188672","walnut, pine nut, turmeric, lentil, olive, bay leaf, butter, Spenach, pig"
"18875","beet, mushroom, peanut, anise, melon"
"188781","onion, turmeric, anise, spice, ginger, oregano, lavender"
"188846","walnut, grape_fermented, lentil, bay leaf, legume, butter, Spenach, salmon"
"188914","betel nut leaf, turmeric, grape_fermented, Spenach, ginger, oregano, avocado"
"189008","beef, corn, shrimp, chicken, milk_goat, cheddar cheese"
"18906","sweet potato, mushroom, broccoli, walnut, peanut, anise, cocoa seed, oregano, eggplant"
"18911","cheddar cheese"
"18919","cheddar cheese"
"189264","beef, milk_cow, egg_chicken"
"189332","beef, milk_cow, egg_chicken, milk_goat"
"189564","pig, cheddar cheese"
"189565","cheddar cheese"
"189584","beef, egg_chicken, cheddar cheese"
"189591","beef, lentil, kale, sumac"
"189592","beef, salmon, pig"
"189630","cheddar cheese"
"18964","beef, veal"
"189680","sweet potato, pine nut, turmeric, grape_fermented, peanut, bay leaf, ginger, poppy seed"
"189709","cheddar cheese"
"189711","cheddar cheese"
"189777","cheddar cheese"
"189874","onion, turmeric, anise, cardamom, bay leaf, spice, oregano, avocado"
"189885","tarragon"
"190010","lemon balm"
"190020","beef, milk_cow, chicken"
"190053","soda"
"190063","raspberry"
"190065","cloves"
"190066","soda"
"190067","sesame"
"190199","beef"
"190208","lavender"
"190327","onion"
"190387","avocado"
"190408","egg_chicken"
"190461","yogurt_cow, cream"
"190635","wheat"
"190781","beef, cream, sesame, veal"
"190861","soda, cheddar cheese"
"19102","sweet potato, raspberry, cranberry, betel nut"
"191094","sesame"
"191098","arugula"
"19119","beef, veal"
"19121","beef, veal"
"191213","walnut, pine nut, grape_fermented"
"191251","pine nut, ginger, oregano, poppy seed"
"19130","pepper, tarragon"
"19139","beef, veal, cheddar cheese"
"191397","grain_fermented, basil, chard"
"191451","beef, veal"
"191726","beef, veal"
"191786","soda, cheddar cheese"
"191795","beef, milk_cow"
"19181","pepper, peanut, cocoa seed"
"19182","blueberry, apple, onion, cardamom, yogurt_cow, garlic powder"
"19191","pepper, anise, cardamom, ginger"
"191937","arugula"
"191939","soda"
"191943","beef"
"19196","cheddar cheese"
"19197","pepper"
"191993","brussel sprout"
"192059","pig"
"192186","beef, milk_cow, milk_goat, curry plant"
"19219","beef, veal"
"19224","beef, veal"
"192273","beef, langostino, veal"
"192294","trout, apricot, milk_goat, curry plant"
"192435","poppy seed"
"192469","arugula"
"19249","beet, bean, lentil, oat, oregano, betel nut, marjoram"
"192495","beef, milk_goat"
"192532","walnut, pine nut, grape_fermented, lentil, butter, Tilapia, salmon"
"192561","beef, fig, langostino, veal"
"19258","beef, veal"
"192924","soda"
"192945","beef, spinach, milk_goat"
"193","pepper, grain_fermented, cheddar cheese"
"193001","milk_cow, cream, brussel sprout, milk_goat"
"193233","egg_chicken"
"19331","cheddar cheese"
"19338","cheddar cheese"
"193542","walnut, pine nut, grape_fermented, lentil, salmon"
"193559","cilantro, pepper, apricot, potato, dill flower, tarragon"
"193577","carrot"
"193578","beef, egg_chicken, shrimp, langostino, veal"
"193641","cream"
"193718","turmeric, ginger"
"193751","beef"
"193805","beef, egg_chicken, chicken, langostino, veal"
"193811","beef, milk_cow"
"194026","garlic"
"194067","walnut, pine nut, grape_fermented, lentil, bay leaf, avocado"
"194138","beef, shrimp, langostino, veal"
"194307","milk_cow"
"19441","arugula, grain_fermented"
"19442","cheddar cheese"
"194478","beef, shrimp"
"194604","beef"
"194775","tomato"
"194849","soda"
"19488","pea, bean, lentil, cardamom, langostino, hing powder, garlic powder"
"194900","avocado"
"19493","beef, veal, cheddar cheese"
"195223","beef, egg_chicken, shrimp, chicken, langostino"
"195301","cardamom, oregano"
"195399","milk_cow"
"195425","beef, egg_chicken, shrimp, chicken, langostino"
"195505","ginger"
"195613","beef, chicken, langostino"
"19569","tomato, garlic, fig, pine nut, peanut, lentil, ground cherry"
"19573","chicken"
"195736","beef"
"19576","mushroom, onion, pepper, grape_fermented, anise, cardamom, bay leaf, hing powder, sugarcane, oregano"
"196055","beef, pea, oat, yogurt_cow, thyme, veal, cheddar cheese, sumac, chia"
"196100","beef, chard, veal, cheddar cheese"
"196165","beef, chard, thyme, parsley, marjoram"
"196181","beef, chard, thyme, parsley, lemon balm, fennel, mushroom plant, potato leaf, chive stem, chive blossom, marjoram"
"196776","celery, eggplant, squash, ground cherry, squash blossom, guava, cannabis leaf, marigold, borage leaf, watercress, nasturtium"
"196969","pine nut, ginger, avocado, brussel sprout, guava, lemon balm, potato leaf"
"197163","beef, pea, oat, yogurt_cow, thyme, veal, cheddar cheese, sumac, chia"
"1972","beef, spice, veal"
"19759","pepper, peanut, anise, cocoa seed, avocado"
"1976","betel nut leaf, pine nut, bean, peanut, lentil, wheat, hing powder, sesame seed, banana, apricot, poppy seed, chia"
"197888","beef, pea, oat, yogurt_cow, oregano, veal, cheddar cheese, sumac, chia"
"197889","beef, cardamom, veal, cheddar cheese, cloves, chia"
"19795","strawberry, grape_fermented, peanut, anise, cocoa seed, garlic powder"
"19800","arugula, marjoram"
"198011","beef, pea, oat, yogurt_cow, veal, cheddar cheese, sumac, cloves, chia"
"198124","sage, cream, veal"
"19845","peanut, egg_chicken, cocoa seed"
"198652","beef, pea, oat, sesame, veal, cheddar cheese, sumac, chia"
"19875","blueberry, raspberry, walnut, mango, grape_fermented, bay leaf, hing powder, oregano, garlic powder, banana, avocado"
"19880","cauliflower, pepper, peanut, cardamom, oregano"
"198888","trout"
"198955","arugula"
"199","mushroom, broccoli, bean, lentil, bay leaf, Spenach, marjoram"
"19917","cheddar cheese"
"19941","beef, veal"
"199483","trout"
"199514","shrimp"
"19962","bean, peanut, lentil, anise, hing powder, cocoa seed"
"19969","pear, blueberry, raspberry, walnut, grape_fermented, bay leaf, hing powder, oregano, banana, avocado, persimmon, guava"
"19971","pear, blueberry, raspberry, walnut, pine nut, pepper, grape_fermented, bay leaf, hing powder, oregano, banana, avocado, persimmon, guava"
"199749","beef"
"19988","blueberry, walnut, pine nut, pepper, grape_fermented, anise, bay leaf, oregano, avocado, guava"
"199902","potato"
"200233","beef"
"200291","egg_chicken"
"20079","cheddar cheese"
"200842","beef, veal, cloves, chia"
"200908","beef, poppy seed, veal"
"20130","pepper"
"20141","mushroom, broccoli, apple, onion, peanut, cardamom, bay leaf, guava"
"20146","trout, grape_fermented, peanut, betel nut, sesame"
"201662","cheddar cheese"
"201751","beef, pea, egg_chicken, cocoa seed, yogurt_cow, veal, sumac, chia"
"20187","blueberry, sugarcane, persimmon, jicama"
"20201","anise, cardamom, hing powder, oregano"
"202238","arugula"
"202345","beef, trout, salmon, pig, veal"
"202610","veal"
"202649","borage leaf"
"20267","pear, blueberry, bay leaf, hing powder, oregano, banana, avocado, persimmon, guava"
"202765","corn"
"202865","corn"
"20287","beef"
"20319","bean, cocoa seed, yogurt_cow, oregano, avocado"
"203255","egg_chicken"
"20330","yogurt_cow, cheddar cheese"
"20351","cheddar cheese"
"20357","beef, veal"
"203593","fig"
"20397","betel nut leaf, melon"
"20406","strawberry, grape_fermented, grape, cocoa seed, jicama, borage flower"
"20425","egg_chicken"
"20449","cheddar cheese"
"20467","broccoli, pepper, anise, cranberry, oregano, avocado, fennel"
"204703","veal"
"20475","broccoli, strawberry, grape_fermented, ginger, melon, cocoa seed"
"204776","arugula"
"204782","veal"
"204799","arugula"
"204827","veal"
"20497","blueberry, fig, banana, persimmon, eggplant, jicama"
"205018","yogurt_cow, veal, cheddar cheese, sumac, chia"
"205111","egg_chicken"
"205220","poppy seed"
"20526","strawberry, lettuce, ground cherry"
"205317","beef, pea, oat, cardamom, yogurt_cow, veal, cheddar cheese, sumac, cloves, chia"
"205425","egg_chicken"
"2056","beef, trout, Tilapia, salmon, chicken, pig, veal"
"20569","beef"
"205696","veal"
"20576","beet, bean, peanut, lentil, anise"
"205774","pea, yogurt_cow, veal, cheddar cheese, sumac, chia"
"206141","veal"
"206166","strawberry"
"206321","beef"
"206540","spice"
"206844","beef, strawberry, pea, oat, yogurt_cow, thyme, veal, cheddar cheese, sumac, chia"
"20691","oregano, lemon balm"
"20692","oregano"
"207440","egg_chicken"
"207505","soda"
"207669","beef"
"207838","egg_chicken, veal"
"208025","rosemary"
"209","broccoli, betel nut leaf, bean, peanut, lentil, cardamom, bay leaf, Spenach, ginger"
"209129","trout"
"20922","cheddar cheese"
"20923","beef, shrimp"
"209311","beef, shrimp"
"20945","cream, cheddar cheese"
"209607","wheat"
"20986","beet, carrot, bean, cocoa seed"
"21021","marigold, cheddar cheese"
"21028","beef, cheddar cheese"
"21033","mango, melon, grape, Tilapia, marjoram"
"210467","beef, rosemary, pea, veal"
"21052","pepper, anise, cardamom, spice"
"21055","anise, legume, Spenach"
"210739","beef"
"2108","beef, Tilapia, salmon, chicken, pig"
"210802","beef"
"210833","grape, squash"
"21089","cheddar cheese"
"21090","sesame seed, lavender"
"210980","beef, milk_cow, lettuce, banana, avocado, cheddar cheese, chia"
"211013","beef, milk_cow, yogurt_cow, lettuce, banana, avocado, cheddar cheese, sumac, chia"
"211038","beef, oat, yogurt_cow, lettuce, banana, avocado, cheddar cheese, sumac, chia"
"211069","beef, strawberry"
"211448","beef"
"211888","langostino, avocado"
"21189","pepper"
"211903","squash blossom"
"21218","milk_cow, cheddar cheese"
"212427","pepper"
"212745","beef, poppy seed"
"21306","peanut, anise, bay leaf, melon"
"213166","basil, egg_chicken"
"21320","grain_fermented"
"21324","beef"
"213332","milk_cow"
"213498","veal"
"213619","melon"
"213663","grain_fermented"
"213680","parsley"
"213692","lettuce"
"213845","egg_chicken, hing powder, cocoa seed, yogurt_cow, veal, cheddar cheese, cloves"
"21442","cheddar cheese"
"21449","mushroom, lentil, anise, olive, cardamom, bay leaf, butter, Spenach"
"21457","cheddar cheese"
"214814","beef, shrimp"
"21496","cheddar cheese"
"215031","beet, trout"
"215298","lemon balm"
"21551","cheddar cheese"
"21552","cheddar cheese"
"21583","cheddar cheese"
"21584","cheddar cheese"
"216496","fig"
"216645","cardamom"
"21692","cheddar cheese"
"21695","onion"
"21698","beef, cheddar cheese"
"2173","beef, chicken, pig"
"217378","beef, veal"
"217505","cranberry, chard, avocado"
"217639","trout, chia"
"217729","trout"
"217873","chard"
"218117","beef"
"21812","beef"
"21837","cheddar cheese"
"21847","sweet potato, broccoli, betel nut"
"21867","beef"
"21879","walnut, pine nut, turmeric, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"21884","trout"
"219110","curry plant"
"219301","arugula"
"219329","broccoli"
"219387","beef, corn, soda, cheddar cheese, sumac, chia"
"219500","fig, pepper"
"21961","arugula"
"219779","corn"
"219785","cardamom"
"219981","trout"
"22000","grape_fermented, banana"
"220098","fig, corn, pepper"
"22022","corn"
"22035","blueberry, grape_fermented, bay leaf, spice, cranberry, oregano"
"22059","pepper, grape_fermented, anise, cardamom, spice, apricot, cloves"
"221209","egg_chicken"
"221293","thyme, curry plant"
"221450","apricot"
"221452","apricot"
"221462","curry plant"
"22147","blueberry, grape_fermented, bay leaf, spice, melon, cranberry, oregano, sesame"
"221564","cucumber"
"221567","arugula"
"221753","tomato, beef, pea, grape, chard, chia"
"22180","cheddar cheese"
"221845","soda, egg_chicken"
"221849","egg_chicken"
"221851","egg_chicken"
"221900","arugula"
"222168","langostino"
"22225","arugula"
"222292","arugula"
"2223","mushroom, betel nut leaf, oregano, avocado, ground cherry, borage flower"
"22239","sage, walnut, anise, cardamom, spice, oregano, avocado, persimmon, guava"
"22262","pepper, cardamom, guava"
"22279","onion"
"223008","egg_chicken"
"22327","rice, pepper, anise"
"223276","egg_chicken"
"223277","mango, egg_chicken"
"223482","arugula"
"223679","melon, grape, persimmon, sesame, cheddar cheese, sumac, cloves, chia"
"223784","beef, egg_chicken"
"223840","beet, oregano"
"22398","fig"
"2240","lentil, Spenach"
"224565","egg_chicken, milk_goat"
"224597","carrot, milk_goat"
"2246","beef, trout, Tilapia, salmon, chicken, pig"
"224744","garlic, arugula"
"22480","mushroom, peanut, anise, olive, melon, hing powder"
"225349","garlic powder"
"225441","potato, lemon balm"
"22547","marjoram"
"225810","shrimp"
"225932","wheat"
"226071","egg_chicken"
"226270","arugula"
"226539","arugula"
"2267","beef, veal"
"226754","fig, milk_cow"
"22787","cheddar cheese"
"22799","trout"
"22802","blueberry, fig, wheat, cloves"
"22848","raspberry, strawberry, anise, cardamom, cranberry, oregano"
"2286","mushroom, beef, Tilapia, cocoa seed"
"22874","pepper"
"22890","bean"
"228959","trout"
"229","blueberry, oat, anise, cardamom, bay leaf, spice, ginger, oregano"
"22914","marjoram"
"229564","cardamom"
"22962","beef, bean"
"22968","pepper"
"229746","apricot, sumac"
"229861","sumac"
"229870","apricot"
"229874","apricot"
"22995","tomato, pine nut, oregano"
"230062","fig"
"230530","cherry"
