#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1691	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:18565	10430	-1	0	360.212	1	0.966565	67.58	0	1267200.0	76837900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1691	-1	500_foods_SPECTRUMID2.mgf	0.169442				9	0	6.10352e-05	360.213	0	
5499	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:51945	48720	-1	0	229.064	1	0.966494	183.92	0	290600.0	58885700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5499	-1	500_foods_SPECTRUMID2.mgf	0.865977				10	0	0.000198364	229.064	0	
6797	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:76655	11962	-1	0	373.245	1	0.966464	220.08	0	819000.0	138522000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6797	-1	500_foods_SPECTRUMID2.mgf	1.06292				14	0	0.000396729	373.244	0	
6888	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:80097	845	-1	0	276.159	1	0.966437	224.75	0	3101500.0	166377000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6888	-1	500_foods_SPECTRUMID2.mgf	3.20471				23	0	275.152	276.158	0	
19327	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:232707	50404	-1	0	247.166	1	0.966433	643.81	0	230300.0	51765400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19327	-1	500_foods_SPECTRUMID2.mgf	1.66684				8	0	0.000411987	247.166	0	
8331	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:114941	50257	-1	0	246.133	1	0.966263	291.07	0	169900.0	42389900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8331	-1	500_foods_SPECTRUMID2.mgf	0.433958				10	0	0.000106812	246.133	0	
19382	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:247216	28224	-1	0	118.087	1	0.966235	644.56	0	288300.0	65720900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19382	-1	500_foods_SPECTRUMID2.mgf	0.969127				6	0	0.000114441	118.086	0	
1834	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:17129	12180	-1	0	160.097	1	0.966121	70.71	0	1435000.0	463359000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1834	-1	500_foods_SPECTRUMID2.mgf	0.381239				5	0	6.10352e-05	160.097	0	
7898	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:99132	30030	-1	0	564.359	1	0.965956	266.31	0	723600.0	228566000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7898	-1	500_foods_SPECTRUMID2.mgf	0.865196				10	0	0.000488281	564.359	0	
2309	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:23257	1252	-1	0	280.129	1	0.965809	85.26	0	1178800.0	45549300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2309	-1	500_foods_SPECTRUMID2.mgf	0.108941				14	0	3.05176e-05	280.129	0	
11803	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:180314	47414	-1	0	213.148	1	0.965778	433.64	0	2322000.0	18634100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11803	-1	500_foods_SPECTRUMID2.mgf	0.572701				11	0	0.00012207	213.148	0	
16450	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246415	15002	-1	0	112.087	1	0.965731	548.83	0	15600.0	5191140.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16450	-1	500_foods_SPECTRUMID2.mgf	1.29326				5	0	0.000144958	112.087	0	
362	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:2588	1260	-1	0	280.139	1	0.96571	29.28	0	53196000.0	80741700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf362	-1	500_foods_SPECTRUMID2.mgf	0.653624				12	0	0.000183105	280.139	0	
7692	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:96944	16376	-1	0	413.276	1	0.965192	256.76	0	364000.0	146570000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7692	-1	500_foods_SPECTRUMID2.mgf	0.221529				6	0	9.15527e-05	413.276	0	
8985	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:134094	22197	-1	0	467.302	1	0.965112	326.38	0	138700.0	516602000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8985	-1	500_foods_SPECTRUMID2.mgf	1.37143				11	0	466.295	467.301	0	
8326	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:229259	607	-1	0	274.164	1	0.965102	287.82	0	165900.0	19756300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8326	-1	500_foods_SPECTRUMID2.mgf	1.33574				12	0	0.000366211	274.165	0	
18975	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246415	15002	-1	0	112.087	1	0.965094	632.07	0	15600.0	7242330.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18975	-1	500_foods_SPECTRUMID2.mgf	1.29326				5	0	0.000144958	112.087	0	
2529	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:15906	45125	-1	0	208.06	1	0.965052	91.59	0	2130000.0	50686700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2529	-1	500_foods_SPECTRUMID2.mgf	1.02674				6	0	0.000213623	208.06	0	
2350	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:22548	1667	-1	0	284.197	1	0.964953	86.16	0	5446400.0	42759500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2350	-1	500_foods_SPECTRUMID2.mgf	0.644291				10	0	0.000183105	284.197	0	
6228	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:60493	50030	-1	0	243.134	1	0.964536	203.44	0	6490000.0	65821400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6228	-1	500_foods_SPECTRUMID2.mgf	0.627588				8	0	0.000152588	243.134	0	
1384	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:17865	50025	-1	0	243.134	1	0.96435	58.52	0	1017100.0	196385000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1384	-1	500_foods_SPECTRUMID2.mgf	1.12966				8	0	0.000274658	243.134	0	
12280	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:183802	5846	-1	0	320.243	1	0.96407	445.49	0	363600.0	62713500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12280	-1	500_foods_SPECTRUMID2.mgf	0.476475				14	0	0.000152588	320.243	0	
18146	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246415	15002	-1	0	112.087	1	0.963998	606.15	0	15600.0	5410710.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18146	-1	500_foods_SPECTRUMID2.mgf	1.15713				5	0	0.0001297	112.087	0	
6574	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:69147	12084	-1	0	374.228	1	0.963664	212.9	0	477000.0	17659900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6574	-1	500_foods_SPECTRUMID2.mgf	1.38632				10	0	0.000518799	374.228	0	
8098	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:105531	25134	-1	0	500.286	1	0.963426	275.79	0	335200.0	88994100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8098	-1	500_foods_SPECTRUMID2.mgf	2.50101				14	0	0.00125122	500.285	0	
17782	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246415	15002	-1	0	112.087	1	0.963023	593.98	0	15600.0	6111950.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17782	-1	500_foods_SPECTRUMID2.mgf	1.15713				5	0	0.0001297	112.087	0	
901	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:9009	17914	-1	0	168.123	1	0.962956	42.95	0	143100.0	26534500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf901	-1	500_foods_SPECTRUMID2.mgf	0.544558				5	0	9.15527e-05	168.123	0	
15612	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:208282	43849	-1	0	900.799	1	0.962605	526.18	0	542100.0	106549000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15612	-1	500_foods_SPECTRUMID2.mgf	2.30373				16	0	0.0020752	900.797	0	
6594	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:60073	13693	-1	0	388.254	1	0.962532	213.53	0	138300.0	2289290000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6594	-1	500_foods_SPECTRUMID2.mgf	0.864623				6	0	0.000335693	388.254	0	
4539	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:38720	28790	-1	0	547.144	1	0.961847	159.45	0	167700.0	84503600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4539	-1	500_foods_SPECTRUMID2.mgf	1.33863				7	0	0.000732422	547.143	0	
13940	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:203380	7684	-1	0	336.31	1	0.96181	485.11	0	1787600.0	217598000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13940	-1	500_foods_SPECTRUMID2.mgf	0.725938				6	0	0.000244141	336.31	0	
2196	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:20989	622	-1	0	274.176	1	0.961034	82.79	0	332500.0	168595000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2196	-1	500_foods_SPECTRUMID2.mgf	2.00351				6	0	0.000549316	274.176	0	
18455	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.961013	615.79	0	41200.0	11165400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18455	-1	500_foods_SPECTRUMID2.mgf	4.94836				5	0	0.000747681	151.098	0	
8671	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:125087	22283	-1	0	468.27	1	0.960932	306.84	0	42978000.0	328890000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8671	-1	500_foods_SPECTRUMID2.mgf	0.651709				22	0	467.263	468.27	0	
19396	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:247308	48234	-1	0	224.012	1	0.960874	645.3	0	13950000.0	542818000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19396	-1	500_foods_SPECTRUMID2.mgf	0.272464				9	0	6.10352e-05	224.011	0	
15156	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:216624	31760	-1	0	592.372	1	0.960703	513.59	0	282300.0	28600500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15156	-1	500_foods_SPECTRUMID2.mgf	1.44249				11	0	0.000854492	592.371	0	
6042	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:61608	22810	-1	0	474.26	1	0.960567	198.6	0	594600.0	136240000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6042	-1	500_foods_SPECTRUMID2.mgf	0.386087				12	0	0.000183105	474.26	0	
9523	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:153176	31808	-1	0	593.33	1	0.960546	356.27	0	771100.0	1370000000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9523	-1	500_foods_SPECTRUMID2.mgf	2.67459				19	0	0.00158691	593.331	0	
8227	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:110149	9822	-1	0	355.22	1	0.960225	282.63	0	626400.0	486345000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8227	-1	500_foods_SPECTRUMID2.mgf	0.859119				20	0	354.213	355.219	0	
5425	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:53145	5127	-1	0	314.174	1	0.959995	182.05	0	1257300.0	51965400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5425	-1	500_foods_SPECTRUMID2.mgf	1.74844				12	0	0.000549316	314.175	0	
5062	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:46734	5733	-1	0	319.151	1	0.95995	173.05	0	1186300.0	271589000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5062	-1	500_foods_SPECTRUMID2.mgf	0.669348				15	0	0.000213623	319.151	0	
18604	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:206171	47263	-1	0	124.087	1	0.959689	620.84	0	172000.0	18035300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18604	-1	500_foods_SPECTRUMID2.mgf	0.614842				5	0	7.62939e-05	124.087	0	
13510	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:196088	5097	-1	0	314.138	1	0.959461	472.24	0	1852800.0	466147000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13510	-1	500_foods_SPECTRUMID2.mgf	0.194294				10	0	6.10352e-05	314.138	0	
11776	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:176673	9073	-1	0	348.274	1	0.959305	434.97	0	662000.0	178250000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11776	-1	500_foods_SPECTRUMID2.mgf	0.876251				14	0	0.000305176	348.274	0	
13507	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:196208	48621	-1	0	227.2	1	0.959254	472.51	0	1436000.0	169446000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13507	-1	500_foods_SPECTRUMID2.mgf	1.14172				9	0	0.000259399	227.2	0	
18307	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:237821	24337	-1	0	490.426	1	0.959254	610.55	0	325500.0	100763000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18307	-1	500_foods_SPECTRUMID2.mgf	0.871174				11	0	0.000427246	490.425	0	
18819	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:245591	42576	-1	0	850.785	1	0.959074	627.2	0	293900.0	43352800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18819	-1	500_foods_SPECTRUMID2.mgf	0.502179				11	0	0.000427246	850.784	0	
5876	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:50450	8551	-1	0	344.228	1	0.958929	195.07	0	117900.0	580211000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5876	-1	500_foods_SPECTRUMID2.mgf	0.0886552				5	0	3.05176e-05	344.228	0	
4452	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:38481	50393	-1	0	247.145	1	0.958589	157.36	0	124820000.0	148151000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4452	-1	500_foods_SPECTRUMID2.mgf	2.40787				6	0	0.000595093	247.144	0	
1281	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14514	30924	-1	0	189.123	1	0.958384	54.06	0	7821000.0	466082000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1281	-1	500_foods_SPECTRUMID2.mgf	1.04886				5	0	0.000198364	189.123	0	
18568	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:243203	42105	-1	0	832.24	1	0.958381	620.31	0	484100.0	211982000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18568	-1	500_foods_SPECTRUMID2.mgf	2.12681				19	0	0.00177002	832.239	0	
8670	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:125099	44317	-1	0	918.503	1	0.95834	306.7	0	210000.0	56031200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8670	-1	500_foods_SPECTRUMID2.mgf	3.85414				9	0	0.00354004	918.506	0	
6538	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:61264	6207	-1	0	324.111	1	0.95812	211.86	0	933000.0	154273000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6538	-1	500_foods_SPECTRUMID2.mgf	0.659106				8	0	0.000213623	324.111	0	
9167	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:136312	11418	-1	0	369.146	1	0.958019	335.52	0	350500.0	139253000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9167	-1	500_foods_SPECTRUMID2.mgf	4.54689				9	0	0.00167847	369.145	0	
19088	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.957729	635.19	0	41200.0	9142500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19088	-1	500_foods_SPECTRUMID2.mgf	5.15033				5	0	0.000778198	151.098	0	
11171	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:168899	40691	-1	0	202.18	1	0.957367	414.1	0	83800.0	27449500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11171	-1	500_foods_SPECTRUMID2.mgf	0.0754713				8	0	1.52588e-05	202.18	0	
8144	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:103920	37202	-1	0	197.117	1	0.957209	276.61	0	27430000.0	17576500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8144	-1	500_foods_SPECTRUMID2.mgf	0.0				7	0	0.0	197.117	0	
14212	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:207852	10769	-1	0	363.252	1	0.957124	495.05	0	1024200.0	42400000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14212	-1	500_foods_SPECTRUMID2.mgf	0.756108				6	0	0.000274658	363.253	0	
3397	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:28418	51282	-1	0	256.176	1	0.957064	126.86	0	226700.0	56365600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3397	-1	500_foods_SPECTRUMID2.mgf	0.953021				7	0	0.000244141	256.175	0	
11489	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:177566	10876	-1	0	364.269	1	0.957025	424.59	0	497400.0	130154000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11489	-1	500_foods_SPECTRUMID2.mgf	1.34044				18	0	0.000488281	364.269	0	
14369	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:238755	1221	-1	0	279.232	1	0.956983	496.62	0	141800.0	28155300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14369	-1	500_foods_SPECTRUMID2.mgf	2.95086				9	0	0.000823975	279.231	0	
8060	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:105083	34922	-1	0	648.38	1	0.956566	273.4	0	656800.0	412759000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8060	-1	500_foods_SPECTRUMID2.mgf	0.847214				14	0	0.000549316	648.379	0	
14597	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:213018	45658	-1	0	208.17	0	0.956398	502.17	0	60400.0	19898200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14597	-1	500_foods_SPECTRUMID2.mgf	1.75919				10	0	0.000366211	208.169	0	
17785	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.955745	594.13	0	41200.0	10148400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17785	-1	500_foods_SPECTRUMID2.mgf	5.04934				5	0	0.000762939	151.098	0	
8681	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:124014	15094	-1	0	401.262	1	0.955517	307.22	0	245200.0	943554000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8681	-1	500_foods_SPECTRUMID2.mgf	0.684486				13	0	400.255	401.262	0	
1176	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14199	2333	-1	0	290.171	1	0.955463	50.17	0	963900.0	114662000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1176	-1	500_foods_SPECTRUMID2.mgf	1.26205				12	0	0.000366211	290.171	0	
278	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:1197	21125	-1	0	174.16	1	0.954956	27.82	0	3641000.0	95333600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf278	-1	500_foods_SPECTRUMID2.mgf	0.525681				5	0	9.15527e-05	174.16	0	
8268	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:111243	7586	-1	0	335.222	1	0.954616	284.65	0	267600.0	1466400000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8268	-1	500_foods_SPECTRUMID2.mgf	1.18348				14	0	334.216	335.222	0	
15936	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:220961	40306	-1	0	776.232	1	0.953884	533.85	0	787600.0	977159000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15936	-1	500_foods_SPECTRUMID2.mgf	1.41534				18	0	0.00109863	776.231	0	
16623	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.953719	555.22	0	41200.0	9386780.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16623	-1	500_foods_SPECTRUMID2.mgf	5.04934				5	0	0.000762939	151.098	0	
13706	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:199868	1889	-1	0	286.274	1	0.953508	479.26	0	1066100.0	30841100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13706	-1	500_foods_SPECTRUMID2.mgf	1.06603				12	0	0.000305176	286.273	0	
1004	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:3739	48	-1	0	137.027	1	0.952886	45.55	0	3135000.0	31905300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1004	-1	500_foods_SPECTRUMID2.mgf	137.302				6	0	0.0188141	137.046	0	
19386	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:247225	48225	-1	0	223.988	1	0.952809	644.77	0	3960000.0	463950000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19386	-1	500_foods_SPECTRUMID2.mgf	0.204369				9	0	4.57764e-05	223.988	0	
4679	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:41663	3746	-1	0	302.208	1	0.952763	163.27	0	566400.0	131862000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4679	-1	500_foods_SPECTRUMID2.mgf	0.706875				8	0	0.000213623	302.208	0	
634	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:3739	48	-1	0	137.027	1	0.952733	38.61	0	3135000.0	26205400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf634	-1	500_foods_SPECTRUMID2.mgf	136.857				6	0	0.0187531	137.046	0	
18681	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.952718	623.78	0	41200.0	11314500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18681	-1	500_foods_SPECTRUMID2.mgf	5.15033				5	0	0.000778198	151.098	0	
19361	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:247131	25169	-1	0	181.014	1	0.952565	644.35	0	1457900.0	70367500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19361	-1	500_foods_SPECTRUMID2.mgf	0.927256				9	0	0.000167847	181.014	0	
3510	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:29753	161	-1	0	270.155	1	0.952549	131.09	0	68900.0	47844600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3510	-1	500_foods_SPECTRUMID2.mgf	1.12963				9	0	0.000305176	270.155	0	
573	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:12514	6958	-1	0	150.059	1	0.952356	37.98	0	456000.0	90004200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf573	-1	500_foods_SPECTRUMID2.mgf	2.03371				6	0	0.000305176	150.058	0	
11186	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:176366	14482	-1	0	395.29	1	0.952263	414.38	0	1455700.0	105332000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11186	-1	500_foods_SPECTRUMID2.mgf	0.694827				18	0	0.000274658	395.29	0	
96	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246919	11113	-1	0	102.034	2	0.952242	24.1	0	2535000.0	117987000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf96	-1	500_foods_SPECTRUMID2.mgf	0.299092				5	0	6.10352e-05	102.034	0	
15860	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.952238	532.48	0	41200.0	10542200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15860	-1	500_foods_SPECTRUMID2.mgf	5.15033				5	0	0.000778198	151.098	0	
7017	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:84609	10431	-1	0	360.213	1	0.951746	229.27	0	1495800.0	133297000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7017	-1	500_foods_SPECTRUMID2.mgf	3.04995				9	0	0.00109863	360.212	0	
6023	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:61853	6844	-1	0	329.15	1	0.950802	198.13	0	1255100.0	145949000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6023	-1	500_foods_SPECTRUMID2.mgf	1.1126				8	0	0.000366211	329.149	0	
6537	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:65680	48571	-1	0	227.127	1	0.95076	211.61	0	1684000.0	49198600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6537	-1	500_foods_SPECTRUMID2.mgf	1.94827				9	0	0.000442505	227.127	0	
3389	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:28959	32757	-1	0	192.069	1	0.950335	126.62	0	1617000.0	45646500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3389	-1	500_foods_SPECTRUMID2.mgf	0.317777				8	0	6.10352e-05	192.069	0	
17314	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.950173	576.79	0	41200.0	8335000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17314	-1	500_foods_SPECTRUMID2.mgf	5.15033				5	0	0.000778198	151.098	0	
662	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:4911	47107	-1	0	124.039	1	0.950027	38.22	0	2109000.0	141383000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf662	-1	500_foods_SPECTRUMID2.mgf	0.369047				5	0	4.57764e-05	124.039	0	
572	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:5324	50641	-1	0	250.128	1	0.950002	35.95	0	2844000.0	78568900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf572	-1	500_foods_SPECTRUMID2.mgf	0.549034				10	0	0.000137329	250.128	0	
8059	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:101205	27261	-1	0	526.359	1	0.949889	273.15	0	2350600.0	43066200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8059	-1	500_foods_SPECTRUMID2.mgf	1.97127				14	0	0.0010376	526.361	0	
1811	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:19808	2334	-1	0	290.171	1	0.949391	70.84	0	474200.0	109293000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1811	-1	500_foods_SPECTRUMID2.mgf	0.841368				12	0	0.000244141	290.171	0	
